5/8/2019, 11:18:11 AM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,141.656,6.63E-10,,
,141.658,6.53E-10,,
,141.66,6.43E-10,,
,141.662,6.34E-10,,
,141.664,6.25E-10,,
,141.666,6.17E-10,,
,141.668,6.09E-10,,
,141.67,6.01E-10,,
,141.672,5.93E-10,,
,141.674,5.85E-10,,
,141.676,5.78E-10,,
,141.678,5.71E-10,,
,141.68,5.65E-10,,
,141.682,5.59E-10,,
,141.684,5.54E-10,,
,141.686,5.49E-10,,
,141.688,5.44E-10,,
,141.69,5.39E-10,,
,141.692,5.34E-10,,
,141.694,5.30E-10,,
,141.696,5.27E-10,,
,141.698,5.25E-10,,
,141.7,5.23E-10,,
,141.702,5.22E-10,,
,141.704,5.19E-10,,
,141.706,5.17E-10,,
,141.708,5.15E-10,,
,141.71,5.13E-10,,
,141.712,5.12E-10,,
,141.714,5.11E-10,,
,141.716,5.11E-10,,
,141.718,5.11E-10,,
,141.72,5.11E-10,,
,141.722,5.11E-10,,
,141.724,5.11E-10,,
,141.726,5.11E-10,,
,141.728,5.12E-10,,
,141.73,5.14E-10,,
,141.732,5.15E-10,,
,141.734,5.17E-10,,
,141.736,5.18E-10,,
,141.738,5.19E-10,,
,141.74,5.21E-10,,
,141.742,5.22E-10,,
,141.744,5.24E-10,,
,141.746,5.26E-10,,
,141.748,5.29E-10,,
,141.75,5.31E-10,,
,141.752,5.34E-10,,
,141.754,5.37E-10,,
,141.756,5.39E-10,,
,141.758,5.41E-10,,
,141.76,5.43E-10,,
,141.762,5.46E-10,,
,141.764,5.50E-10,,
,141.766,5.53E-10,,
,141.768,5.57E-10,,
,141.77,5.60E-10,,
,141.772,5.63E-10,,
,141.774,5.66E-10,,
,141.776,5.69E-10,,
,141.778,5.72E-10,,
,141.78,5.75E-10,,
,141.782,5.79E-10,,
,141.784,5.83E-10,,
,141.786,5.87E-10,,
,141.788,5.90E-10,,
,141.79,5.93E-10,,
,141.792,5.96E-10,,
,141.794,6.00E-10,,
,141.796,6.04E-10,,
,141.798,6.08E-10,,
,141.8,6.12E-10,,
,141.802,6.15E-10,,
,141.804,6.18E-10,,
,141.806,6.21E-10,,
,141.808,6.23E-10,,
,141.81,6.27E-10,,
,141.812,6.30E-10,,
,141.814,6.34E-10,,
,141.816,6.37E-10,,
,141.818,6.41E-10,,
,141.82,6.44E-10,,
,141.822,6.46E-10,,
,141.824,6.48E-10,,
,141.826,6.51E-10,,
,141.828,6.53E-10,,
,141.83,6.56E-10,,
,141.832,6.60E-10,,
,141.834,6.63E-10,,
,141.836,6.66E-10,,
,141.838,6.68E-10,,
,141.84,6.69E-10,,
,141.842,6.70E-10,,
,141.844,6.72E-10,,
,141.846,6.74E-10,,
,141.848,6.77E-10,,
,141.85,6.80E-10,,
,141.852,6.82E-10,,
,141.854,6.84E-10,,
,141.856,6.85E-10,,
,141.858,6.86E-10,,
,141.86,6.88E-10,,
,141.862,6.89E-10,,
,141.864,6.91E-10,,
,141.866,6.93E-10,,
,141.868,6.95E-10,,
,141.87,6.96E-10,,
,141.872,6.96E-10,,
,141.874,6.96E-10,,
,141.876,6.96E-10,,
,141.878,6.96E-10,,
,141.88,6.97E-10,,
,141.882,6.99E-10,,
,141.884,7.00E-10,,
,141.886,7.01E-10,,
,141.888,7.01E-10,,
,141.89,7.00E-10,,
,141.892,7.00E-10,,
,141.894,6.99E-10,,
,141.896,7.00E-10,,
,141.898,7.00E-10,,
,141.9,7.00E-10,,
,141.902,7.00E-10,,
,141.904,6.99E-10,,
,141.906,6.98E-10,,
,141.908,6.96E-10,,
,141.91,6.95E-10,,
,141.912,6.94E-10,,
,141.914,6.94E-10,,
,141.916,6.94E-10,,
,141.918,6.93E-10,,
,141.92,6.92E-10,,
,141.922,6.91E-10,,
,141.924,6.89E-10,,
,141.926,6.87E-10,,
,141.928,6.86E-10,,
,141.93,6.85E-10,,
,141.932,6.84E-10,,
,141.934,6.83E-10,,
,141.936,6.82E-10,,
,141.938,6.80E-10,,
,141.94,6.77E-10,,
,141.942,6.75E-10,,
,141.944,6.74E-10,,
,141.946,6.72E-10,,
,141.948,6.71E-10,,
,141.95,6.70E-10,,
,141.952,6.69E-10,,
,141.954,6.67E-10,,
,141.956,6.64E-10,,
,141.958,6.62E-10,,
,141.96,6.59E-10,,
,141.962,6.58E-10,,
,141.964,6.57E-10,,
,141.966,6.55E-10,,
,141.968,6.54E-10,,
,141.97,6.53E-10,,
,141.972,6.50E-10,,
,141.974,6.48E-10,,
,141.976,6.46E-10,,
,141.978,6.44E-10,,
,141.98,6.43E-10,,
,141.982,6.41E-10,,
,141.984,6.40E-10,,
,141.986,6.39E-10,,
,141.988,6.37E-10,,
,141.99,6.35E-10,,
,141.992,6.33E-10,,
,141.994,6.32E-10,,
,141.996,6.30E-10,,
,141.998,6.30E-10,,
,142,6.29E-10,,
,142.002,6.27E-10,,
,142.004,6.26E-10,,
,142.006,6.24E-10,,
,142.008,6.21E-10,,
,142.01,6.19E-10,,
,142.012,6.18E-10,,
,142.014,6.17E-10,,
,142.016,6.16E-10,,
,142.018,6.15E-10,,
,142.02,6.14E-10,,
,142.022,6.12E-10,,
,142.024,6.09E-10,,
,142.026,6.07E-10,,
,142.028,6.05E-10,,
,142.03,6.04E-10,,
,142.032,6.03E-10,,
,142.034,6.01E-10,,
,142.036,5.99E-10,,
,142.038,5.96E-10,,
,142.04,5.94E-10,,
,142.042,5.91E-10,,
,142.044,5.88E-10,,
,142.046,5.86E-10,,
,142.048,5.84E-10,,
,142.05,5.82E-10,,
,142.052,5.80E-10,,
,142.054,5.77E-10,,
,142.056,5.74E-10,,
,142.058,5.70E-10,,
,142.06,5.67E-10,,
,142.062,5.64E-10,,
,142.064,5.62E-10,,
,142.066,5.59E-10,,
,142.068,5.56E-10,,
,142.07,5.53E-10,,
,142.072,5.49E-10,,
,142.074,5.44E-10,,
,142.076,5.40E-10,,
,142.078,5.36E-10,,
,142.08,5.33E-10,,
,142.082,5.30E-10,,
,142.084,5.27E-10,,
,142.086,5.23E-10,,
,142.088,5.19E-10,,
,142.09,5.14E-10,,
,142.092,5.09E-10,,
,142.094,5.05E-10,,
,142.096,5.02E-10,,
,142.098,4.99E-10,,
,142.1,4.96E-10,,
,142.102,4.93E-10,,
,142.104,4.89E-10,,
,142.106,4.85E-10,,
,142.108,4.81E-10,,
,142.11,4.76E-10,,
,142.112,4.73E-10,,
,142.114,4.69E-10,,
,142.116,4.66E-10,,
,142.118,4.63E-10,,
,142.12,4.59E-10,,
,142.122,4.55E-10,,
,142.124,4.51E-10,,
,142.126,4.47E-10,,
,142.128,4.43E-10,,
,142.13,4.41E-10,,
,142.132,4.38E-10,,
,142.134,4.35E-10,,
,142.136,4.31E-10,,
,142.138,4.27E-10,,
,142.14,4.22E-10,,
,142.142,4.18E-10,,
,142.144,4.14E-10,,
,142.146,4.10E-10,,
,142.148,4.07E-10,,
,142.15,4.03E-10,,
,142.152,4.00E-10,,
,142.154,3.95E-10,,
,142.156,3.91E-10,,
,142.158,3.87E-10,,
,142.16,3.83E-10,,
,142.162,3.80E-10,,
,142.164,3.76E-10,,
,142.166,3.73E-10,,
,142.168,3.70E-10,,
,142.17,3.67E-10,,
,142.172,3.63E-10,,
,142.174,3.58E-10,,
,142.176,3.54E-10,,
,142.178,3.50E-10,,
,142.18,3.47E-10,,
,142.182,3.44E-10,,
,142.184,3.41E-10,,
,142.186,3.38E-10,,
,142.188,3.34E-10,,
,142.19,3.30E-10,,
,142.192,3.26E-10,,
,142.194,3.22E-10,,
,142.196,3.19E-10,,
,142.198,3.16E-10,,
,142.2,3.13E-10,,
,142.202,3.10E-10,,
,142.204,3.06E-10,,
,142.206,3.02E-10,,
,142.208,2.98E-10,,
,142.21,2.94E-10,,
,142.212,2.90E-10,,
,142.214,2.87E-10,,
,142.216,2.84E-10,,
,142.218,2.81E-10,,
,142.22,2.77E-10,,
,142.222,2.73E-10,,
,142.224,2.69E-10,,
,142.226,2.65E-10,,
,142.228,2.61E-10,,
,142.23,2.58E-10,,
,142.232,2.55E-10,,
,142.234,2.52E-10,,
,142.236,2.49E-10,,
,142.238,2.45E-10,,
,142.24,2.41E-10,,
,142.242,2.37E-10,,
,142.244,2.33E-10,,
,142.246,2.30E-10,,
,142.248,2.27E-10,,
,142.25,2.25E-10,,
,142.252,2.22E-10,,
,142.254,2.19E-10,,
,142.256,2.15E-10,,
,142.258,2.12E-10,,
,142.26,2.08E-10,,
,142.262,2.06E-10,,
,142.264,2.03E-10,,
,142.266,2.01E-10,,
,142.268,1.99E-10,,
,142.27,1.97E-10,,
,142.272,1.94E-10,,
,142.274,1.91E-10,,
,142.276,1.88E-10,,
,142.278,1.85E-10,,
,142.28,1.84E-10,,
,142.282,1.82E-10,,
,142.284,1.81E-10,,
,142.286,1.79E-10,,
,142.288,1.78E-10,,
,142.29,1.75E-10,,
,142.292,1.73E-10,,
,142.294,1.72E-10,,
,142.296,1.70E-10,,
,142.298,1.70E-10,,
,142.3,1.69E-10,,
,142.302,1.69E-10,,
,142.304,1.67E-10,,
,142.306,1.66E-10,,
,142.308,1.64E-10,,
,142.31,1.62E-10,,
,142.312,1.61E-10,,
,142.314,1.61E-10,,
,142.316,1.61E-10,,
,142.318,1.60E-10,,
,142.32,1.59E-10,,
,142.322,1.57E-10,,
,142.324,1.56E-10,,
,142.326,1.54E-10,,
,142.328,1.54E-10,,
,142.33,1.54E-10,,
,142.332,1.54E-10,,
,142.334,1.54E-10,,
,142.336,1.53E-10,,
,142.338,1.52E-10,,
,142.34,1.51E-10,,
,142.342,1.49E-10,,
,142.344,1.48E-10,,
,142.346,1.47E-10,,
,142.348,1.47E-10,,
,142.35,1.47E-10,,
,142.352,1.46E-10,,
,142.354,1.45E-10,,
,142.356,1.43E-10,,
,142.358,1.42E-10,,
,142.36,1.41E-10,,
,142.362,1.39E-10,,
,142.364,1.39E-10,,
,142.366,1.38E-10,,
,142.368,1.38E-10,,
,142.37,1.36E-10,,
,142.372,1.35E-10,,
,142.374,1.33E-10,,
,142.376,1.31E-10,,
,142.378,1.30E-10,,
,142.38,1.29E-10,,
,142.382,1.28E-10,,
,142.384,1.28E-10,,
,142.386,1.27E-10,,
,142.388,1.25E-10,,
,142.39,1.24E-10,,
,142.392,1.22E-10,,
,142.394,1.20E-10,,
,142.396,1.19E-10,,
,142.398,1.19E-10,,
,142.4,1.18E-10,,
,142.402,1.17E-10,,
,142.404,1.16E-10,,
,142.406,1.14E-10,,
,142.408,1.12E-10,,
,142.41,1.10E-10,,
,142.412,1.09E-10,,
,142.414,1.08E-10,,
,142.416,1.07E-10,,
,142.418,1.07E-10,,
,142.42,1.06E-10,,
,142.422,1.04E-10,,
,142.424,1.02E-10,,
,142.426,1.00E-10,,
,142.428,9.91E-11,,
,142.43,9.82E-11,,
,142.432,9.77E-11,,
,142.434,9.70E-11,,
,142.436,9.57E-11,,
,142.438,9.40E-11,,
,142.44,9.18E-11,,
,142.442,8.98E-11,,
,142.444,8.81E-11,,
,142.446,8.70E-11,,
,142.448,8.63E-11,,
,142.45,8.60E-11,,
,142.452,8.52E-11,,
,142.454,8.40E-11,,
,142.456,8.23E-11,,
,142.458,8.04E-11,,
,142.46,7.90E-11,,
,142.462,7.80E-11,,
,142.464,7.76E-11,,
,142.466,7.69E-11,,
,142.468,7.61E-11,,
,142.47,7.47E-11,,
,142.472,7.30E-11,,
,142.474,7.10E-11,,
,142.476,6.94E-11,,
,142.478,6.83E-11,,
,142.48,6.74E-11,,
,142.482,6.68E-11,,
,142.484,6.62E-11,,
,142.486,6.56E-11,,
,142.488,6.43E-11,,
,142.49,6.27E-11,,
,142.492,6.10E-11,,
,142.494,5.99E-11,,
,142.496,5.91E-11,,
,142.498,5.89E-11,,
,142.5,5.87E-11,,
,142.502,5.83E-11,,
,142.504,5.73E-11,,
,142.506,5.59E-11,,
,142.508,5.45E-11,,
,142.51,5.34E-11,,
,142.512,5.28E-11,,
,142.514,5.25E-11,,
,142.516,5.24E-11,,
,142.518,5.25E-11,,
,142.52,5.21E-11,,
,142.522,5.12E-11,,
,142.524,4.99E-11,,
,142.526,4.90E-11,,
,142.528,4.88E-11,,
,142.53,4.91E-11,,
,142.532,4.96E-11,,
,142.534,4.98E-11,,
,142.536,4.94E-11,,
,142.538,4.86E-11,,
,142.54,4.79E-11,,
,142.542,4.72E-11,,
,142.544,4.67E-11,,
,142.546,4.66E-11,,
,142.548,4.69E-11,,
,142.55,4.76E-11,,
,142.552,4.81E-11,,
,142.554,4.80E-11,,
,142.556,4.74E-11,,
,142.558,4.68E-11,,
,142.56,4.67E-11,,
,142.562,4.69E-11,,
,142.564,4.79E-11,,
,142.566,4.88E-11,,
,142.568,4.96E-11,,
,142.57,5.00E-11,,
,142.572,5.00E-11,,
,142.574,4.99E-11,,
,142.576,4.98E-11,,
,142.578,5.00E-11,,
,142.58,5.09E-11,,
,142.582,5.20E-11,,
,142.584,5.34E-11,,
,142.586,5.44E-11,,
,142.588,5.48E-11,,
,142.59,5.50E-11,,
,142.592,5.54E-11,,
,142.594,5.63E-11,,
,142.596,5.77E-11,,
,142.598,5.94E-11,,
,142.6,6.11E-11,,
,142.602,6.25E-11,,
,142.604,6.32E-11,,
,142.606,6.37E-11,,
,142.608,6.43E-11,,
,142.61,6.52E-11,,
,142.612,6.64E-11,,
,142.614,6.80E-11,,
,142.616,7.02E-11,,
,142.618,7.21E-11,,
,142.62,7.35E-11,,
,142.622,7.43E-11,,
,142.624,7.48E-11,,
,142.626,7.56E-11,,
,142.628,7.66E-11,,
,142.63,7.82E-11,,
,142.632,8.00E-11,,
,142.634,8.17E-11,,
,142.636,8.29E-11,,
,142.638,8.36E-11,,
,142.64,8.38E-11,,
,142.642,8.42E-11,,
,142.644,8.49E-11,,
,142.646,8.61E-11,,
,142.648,8.74E-11,,
,142.65,8.92E-11,,
,142.652,9.06E-11,,
,142.654,9.14E-11,,
,142.656,9.15E-11,,
,142.658,9.18E-11,,
,142.66,9.24E-11,,
,142.662,9.34E-11,,
,142.664,9.46E-11,,
,142.666,9.60E-11,,
,142.668,9.69E-11,,
,142.67,9.73E-11,,
,142.672,9.70E-11,,
,142.674,9.67E-11,,
,142.676,9.67E-11,,
,142.678,9.72E-11,,
,142.68,9.84E-11,,
,142.682,9.96E-11,,
,142.684,1.01E-10,,
,142.686,1.01E-10,,
,142.688,1.01E-10,,
,142.69,1.01E-10,,
,142.692,1.00E-10,,
,142.694,1.00E-10,,
,142.696,1.00E-10,,
,142.698,1.01E-10,,
,142.7,1.02E-10,,
,142.702,1.02E-10,,
,142.704,1.01E-10,,
,142.706,1.00E-10,,
,142.708,9.93E-11,,
,142.71,9.85E-11,,
,142.712,9.83E-11,,
,142.714,9.85E-11,,
,142.716,9.90E-11,,
,142.718,9.91E-11,,
,142.72,9.86E-11,,
,142.722,9.73E-11,,
,142.724,9.61E-11,,
,142.726,9.49E-11,,
,142.728,9.41E-11,,
,142.73,9.36E-11,,
,142.732,9.34E-11,,
,142.734,9.29E-11,,
,142.736,9.22E-11,,
,142.738,9.09E-11,,
,142.74,8.92E-11,,
,142.742,8.74E-11,,
,142.744,8.60E-11,,
,142.746,8.53E-11,,
,142.748,8.49E-11,,
,142.75,8.42E-11,,
,142.752,8.31E-11,,
,142.754,8.16E-11,,
,142.756,7.98E-11,,
,142.758,7.79E-11,,
,142.76,7.63E-11,,
,142.762,7.49E-11,,
,142.764,7.41E-11,,
,142.766,7.35E-11,,
,142.768,7.29E-11,,
,142.77,7.17E-11,,
,142.772,7.01E-11,,
,142.774,6.80E-11,,
,142.776,6.63E-11,,
,142.778,6.47E-11,,
,142.78,6.35E-11,,
,142.782,6.26E-11,,
,142.784,6.12E-11,,
,142.786,5.96E-11,,
,142.788,5.72E-11,,
,142.79,5.48E-11,,
,142.792,5.25E-11,,
,142.794,5.08E-11,,
,142.796,4.94E-11,,
,142.798,4.86E-11,,
,142.8,4.75E-11,,
,142.802,4.62E-11,,
,142.804,4.42E-11,,
,142.806,4.18E-11,,
,142.808,3.94E-11,,
,142.81,3.69E-11,,
,142.812,3.49E-11,,
,142.814,3.33E-11,,
,142.816,3.20E-11,,
,142.818,3.06E-11,,
,142.82,2.86E-11,,
,142.822,2.61E-11,,
,142.824,2.34E-11,,
,142.826,2.10E-11,,
,142.828,1.93E-11,,
,142.83,1.80E-11,,
,142.832,1.69E-11,,
,142.834,1.59E-11,,
,142.836,1.41E-11,,
,142.838,1.18E-11,,
,142.84,9.10E-12,,
,142.842,6.52E-12,,
,142.844,4.38E-12,,
,142.846,2.34E-12,,
,142.848,8.34E-13,,
,142.85,-5.62E-13,,
,142.852,-2.07E-12,,
,142.854,-4.21E-12,,
,142.856,-6.57E-12,,
,142.858,-8.94E-12,,
,142.86,-1.13E-11,,
,142.862,-1.34E-11,,
,142.864,-1.52E-11,,
,142.866,-1.65E-11,,
,142.868,-1.81E-11,,
,142.87,-2.05E-11,,
,142.872,-2.35E-11,,
,142.874,-2.68E-11,,
,142.876,-2.95E-11,,
,142.878,-3.20E-11,,
,142.88,-3.41E-11,,
,142.882,-3.59E-11,,
,142.884,-3.76E-11,,
,142.886,-3.97E-11,,
,142.888,-4.25E-11,,
,142.89,-4.57E-11,,
,142.892,-4.89E-11,,
,142.894,-5.16E-11,,
,142.896,-5.39E-11,,
,142.898,-5.56E-11,,
,142.9,-5.76E-11,,
,142.902,-5.95E-11,,
,142.904,-6.23E-11,,
,142.906,-6.54E-11,,
,142.908,-6.87E-11,,
,142.91,-7.17E-11,,
,142.912,-7.43E-11,,
,142.914,-7.66E-11,,
,142.916,-7.84E-11,,
,142.918,-8.03E-11,,
,142.92,-8.27E-11,,
,142.922,-8.55E-11,,
,142.924,-8.84E-11,,
,142.926,-9.11E-11,,
,142.928,-9.34E-11,,
,142.93,-9.55E-11,,
,142.932,-9.75E-11,,
,142.934,-9.95E-11,,
,142.936,-1.02E-10,,
,142.938,-1.05E-10,,
,142.94,-1.08E-10,,
,142.942,-1.11E-10,,
,142.944,-1.13E-10,,
,142.946,-1.15E-10,,
,142.948,-1.17E-10,,
,142.95,-1.18E-10,,
,142.952,-1.20E-10,,
,142.954,-1.22E-10,,
,142.956,-1.25E-10,,
,142.958,-1.27E-10,,
,142.96,-1.30E-10,,
,142.962,-1.32E-10,,
,142.964,-1.33E-10,,
,142.966,-1.35E-10,,
,142.968,-1.36E-10,,
,142.97,-1.38E-10,,
,142.972,-1.41E-10,,
,142.974,-1.43E-10,,
,142.976,-1.45E-10,,
,142.978,-1.46E-10,,
,142.98,-1.47E-10,,
,142.982,-1.48E-10,,
,142.984,-1.48E-10,,
,142.986,-1.49E-10,,
,142.988,-1.51E-10,,
,142.99,-1.53E-10,,
,142.992,-1.55E-10,,
,142.994,-1.56E-10,,
,142.996,-1.58E-10,,
,142.998,-1.58E-10,,
,143,-1.60E-10,,
,143.002,-1.61E-10,,
,143.004,-1.62E-10,,
,143.006,-1.64E-10,,
,143.008,-1.65E-10,,
,143.01,-1.67E-10,,
,143.012,-1.68E-10,,
,143.014,-1.68E-10,,
,143.016,-1.68E-10,,
,143.018,-1.68E-10,,
,143.02,-1.69E-10,,
,143.022,-1.71E-10,,
,143.024,-1.72E-10,,
,143.026,-1.74E-10,,
,143.028,-1.75E-10,,
,143.03,-1.75E-10,,
,143.032,-1.74E-10,,
,143.034,-1.74E-10,,
,143.036,-1.74E-10,,
,143.038,-1.75E-10,,
,143.04,-1.76E-10,,
,143.042,-1.77E-10,,
,143.044,-1.77E-10,,
,143.046,-1.78E-10,,
,143.048,-1.77E-10,,
,143.05,-1.77E-10,,
,143.052,-1.77E-10,,
,143.054,-1.77E-10,,
,143.056,-1.78E-10,,
,143.058,-1.79E-10,,
,143.06,-1.79E-10,,
,143.062,-1.79E-10,,
,143.064,-1.78E-10,,
,143.066,-1.78E-10,,
,143.068,-1.78E-10,,
,143.07,-1.78E-10,,
,143.072,-1.78E-10,,
,143.074,-1.78E-10,,
,143.076,-1.78E-10,,
,143.078,-1.78E-10,,
,143.08,-1.78E-10,,
,143.082,-1.77E-10,,
,143.084,-1.76E-10,,
,143.086,-1.75E-10,,
,143.088,-1.75E-10,,
,143.09,-1.75E-10,,
,143.092,-1.75E-10,,
,143.094,-1.75E-10,,
,143.096,-1.74E-10,,
,143.098,-1.73E-10,,
,143.1,-1.72E-10,,
,143.102,-1.71E-10,,
,143.104,-1.70E-10,,
,143.106,-1.70E-10,,
,143.108,-1.70E-10,,
,143.11,-1.69E-10,,
,143.112,-1.68E-10,,
,143.114,-1.67E-10,,
,143.116,-1.66E-10,,
,143.118,-1.64E-10,,
,143.12,-1.64E-10,,
,143.122,-1.63E-10,,
,143.124,-1.63E-10,,
,143.126,-1.62E-10,,
,143.128,-1.61E-10,,
,143.13,-1.60E-10,,
,143.132,-1.58E-10,,
,143.134,-1.56E-10,,
,143.136,-1.54E-10,,
,143.138,-1.54E-10,,
,143.14,-1.53E-10,,
,143.142,-1.52E-10,,
,143.144,-1.52E-10,,
,143.146,-1.50E-10,,
,143.148,-1.48E-10,,
,143.15,-1.46E-10,,
,143.152,-1.44E-10,,
,143.154,-1.43E-10,,
,143.156,-1.42E-10,,
,143.158,-1.41E-10,,
,143.16,-1.40E-10,,
,143.162,-1.39E-10,,
,143.164,-1.37E-10,,
,143.166,-1.35E-10,,
,143.168,-1.33E-10,,
,143.17,-1.31E-10,,
,143.172,-1.30E-10,,
,143.174,-1.29E-10,,
,143.176,-1.28E-10,,
,143.178,-1.27E-10,,
,143.18,-1.24E-10,,
,143.182,-1.22E-10,,
,143.184,-1.19E-10,,
,143.186,-1.17E-10,,
,143.188,-1.16E-10,,
,143.19,-1.15E-10,,
,143.192,-1.14E-10,,
,143.194,-1.13E-10,,
,143.196,-1.11E-10,,
,143.198,-1.09E-10,,
,143.2,-1.06E-10,,
,143.202,-1.04E-10,,
,143.204,-1.03E-10,,
,143.206,-1.02E-10,,
,143.208,-1.01E-10,,
,143.21,-9.94E-11,,
,143.212,-9.75E-11,,
,143.214,-9.54E-11,,
,143.216,-9.30E-11,,
,143.218,-9.08E-11,,
,143.22,-8.91E-11,,
,143.222,-8.83E-11,,
,143.224,-8.75E-11,,
,143.226,-8.64E-11,,
,143.228,-8.47E-11,,
,143.23,-8.26E-11,,
,143.232,-8.01E-11,,
,143.234,-7.79E-11,,
,143.236,-7.59E-11,,
,143.238,-7.45E-11,,
,143.24,-7.32E-11,,
,143.242,-7.22E-11,,
,143.244,-7.10E-11,,
,143.246,-6.92E-11,,
,143.248,-6.67E-11,,
,143.25,-6.42E-11,,
,143.252,-6.24E-11,,
,143.254,-6.11E-11,,
,143.256,-6.00E-11,,
,143.258,-5.89E-11,,
,143.26,-5.74E-11,,
,143.262,-5.59E-11,,
,143.264,-5.40E-11,,
,143.266,-5.21E-11,,
,143.268,-5.01E-11,,
,143.27,-4.89E-11,,
,143.272,-4.83E-11,,
,143.274,-4.77E-11,,
,143.276,-4.67E-11,,
,143.278,-4.52E-11,,
,143.28,-4.35E-11,,
,143.282,-4.16E-11,,
,143.284,-3.95E-11,,
,143.286,-3.79E-11,,
,143.288,-3.70E-11,,
,143.29,-3.64E-11,,
,143.292,-3.59E-11,,
,143.294,-3.48E-11,,
,143.296,-3.37E-11,,
,143.298,-3.23E-11,,
,143.3,-3.09E-11,,
,143.302,-2.99E-11,,
,143.304,-2.95E-11,,
,143.306,-2.98E-11,,
,143.308,-2.98E-11,,
,143.31,-2.94E-11,,
,143.312,-2.88E-11,,
,143.314,-2.78E-11,,
,143.316,-2.68E-11,,
,143.318,-2.57E-11,,
,143.32,-2.57E-11,,
,143.322,-2.64E-11,,
,143.324,-2.74E-11,,
,143.326,-2.82E-11,,
,143.328,-2.85E-11,,
,143.33,-2.85E-11,,
,143.332,-2.79E-11,,
,143.334,-2.76E-11,,
,143.336,-2.77E-11,,
,143.338,-2.85E-11,,
,143.34,-2.95E-11,,
,143.342,-3.07E-11,,
,143.344,-3.15E-11,,
,143.346,-3.18E-11,,
,143.348,-3.18E-11,,
,143.35,-3.21E-11,,
,143.352,-3.27E-11,,
,143.354,-3.39E-11,,
,143.356,-3.53E-11,,
,143.358,-3.70E-11,,
,143.36,-3.79E-11,,
,143.362,-3.89E-11,,
,143.364,-3.92E-11,,
,143.366,-3.97E-11,,
,143.368,-4.02E-11,,
,143.37,-4.14E-11,,
,143.372,-4.28E-11,,
,143.374,-4.44E-11,,
,143.376,-4.57E-11,,
,143.378,-4.68E-11,,
,143.38,-4.74E-11,,
,143.382,-4.77E-11,,
,143.384,-4.79E-11,,
,143.386,-4.87E-11,,
,143.388,-5.01E-11,,
,143.39,-5.17E-11,,
,143.392,-5.30E-11,,
,143.394,-5.38E-11,,
,143.396,-5.45E-11,,
,143.398,-5.46E-11,,
,143.4,-5.43E-11,,
,143.402,-5.41E-11,,
,143.404,-5.48E-11,,
,143.406,-5.56E-11,,
,143.408,-5.64E-11,,
,143.41,-5.69E-11,,
,143.412,-5.70E-11,,
,143.414,-5.68E-11,,
,143.416,-5.64E-11,,
,143.418,-5.64E-11,,
,143.42,-5.68E-11,,
,143.422,-5.76E-11,,
,143.424,-5.85E-11,,
,143.426,-5.97E-11,,
,143.428,-6.04E-11,,
,143.43,-6.06E-11,,
,143.432,-6.04E-11,,
,143.434,-6.03E-11,,
,143.436,-6.06E-11,,
,143.438,-6.12E-11,,
,143.44,-6.24E-11,,
,143.442,-6.36E-11,,
,143.444,-6.45E-11,,
,143.446,-6.50E-11,,
,143.448,-6.51E-11,,
,143.45,-6.53E-11,,
,143.452,-6.59E-11,,
,143.454,-6.71E-11,,
,143.456,-6.87E-11,,
,143.458,-7.03E-11,,
,143.46,-7.17E-11,,
,143.462,-7.25E-11,,
,143.464,-7.32E-11,,
,143.466,-7.39E-11,,
,143.468,-7.47E-11,,
,143.47,-7.62E-11,,
,143.472,-7.81E-11,,
,143.474,-8.04E-11,,
,143.476,-8.23E-11,,
,143.478,-8.40E-11,,
,143.48,-8.54E-11,,
,143.482,-8.67E-11,,
,143.484,-8.81E-11,,
,143.486,-8.95E-11,,
,143.488,-9.18E-11,,
,143.49,-9.40E-11,,
,143.492,-9.61E-11,,
,143.494,-9.75E-11,,
,143.496,-9.87E-11,,
,143.498,-9.97E-11,,
,143.5,-1.01E-10,,
,143.502,-1.02E-10,,
,143.504,-1.03E-10,,
,143.506,-1.05E-10,,
,143.508,-1.08E-10,,
,143.51,-1.10E-10,,
,143.512,-1.11E-10,,
,143.514,-1.12E-10,,
,143.516,-1.13E-10,,
,143.518,-1.14E-10,,
,143.52,-1.15E-10,,
,143.522,-1.16E-10,,
,143.524,-1.18E-10,,
,143.526,-1.19E-10,,
,143.528,-1.19E-10,,
,143.53,-1.20E-10,,
,143.532,-1.20E-10,,
,143.534,-1.20E-10,,
,143.536,-1.20E-10,,
,143.538,-1.20E-10,,
,143.54,-1.22E-10,,
,143.542,-1.22E-10,,
,143.544,-1.23E-10,,
,143.546,-1.22E-10,,
,143.548,-1.22E-10,,
,143.55,-1.21E-10,,
,143.552,-1.21E-10,,
,143.554,-1.21E-10,,
,143.556,-1.21E-10,,
,143.558,-1.21E-10,,
,143.56,-1.21E-10,,
,143.562,-1.20E-10,,
,143.564,-1.19E-10,,
,143.566,-1.18E-10,,
,143.568,-1.17E-10,,
,143.57,-1.17E-10,,
,143.572,-1.18E-10,,
,143.574,-1.18E-10,,
,143.576,-1.19E-10,,
,143.578,-1.19E-10,,
,143.58,-1.19E-10,,
