5/8/2019, 11:51:30 AM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.791003,1.22E-11,,
,0.793003,1.17E-11,,
,0.795003,1.12E-11,,
,0.797003,1.10E-11,,
,0.799003,1.09E-11,,
,0.801003,1.05E-11,,
,0.803003,9.96E-12,,
,0.805003,9.21E-12,,
,0.807003,8.13E-12,,
,0.809003,7.27E-12,,
,0.811003,6.63E-12,,
,0.813003,6.52E-12,,
,0.815003,6.42E-12,,
,0.817003,6.20E-12,,
,0.819003,5.77E-12,,
,0.821003,5.02E-12,,
,0.823003,4.27E-12,,
,0.825003,3.73E-12,,
,0.827003,3.30E-12,,
,0.829003,2.98E-12,,
,0.831003,2.66E-12,,
,0.833003,2.34E-12,,
,0.835003,1.80E-12,,
,0.837003,1.16E-12,,
,0.839003,2.97E-13,,
,0.841003,-6.69E-13,,
,0.843003,-1.64E-12,,
,0.845003,-2.49E-12,,
,0.847003,-3.14E-12,,
,0.849003,-3.89E-12,,
,0.851003,-4.64E-12,,
,0.853003,-5.61E-12,,
,0.855003,-6.79E-12,,
,0.857003,-8.08E-12,,
,0.859003,-9.47E-12,,
,0.861003,-1.08E-11,,
,0.863003,-1.19E-11,,
,0.865003,-1.33E-11,,
,0.867003,-1.47E-11,,
,0.869003,-1.66E-11,,
,0.871003,-1.84E-11,,
,0.873003,-2.09E-11,,
,0.875003,-2.30E-11,,
,0.877003,-2.54E-11,,
,0.879003,-2.74E-11,,
,0.881003,-2.99E-11,,
,0.883003,-3.23E-11,,
,0.885003,-3.49E-11,,
,0.887003,-3.76E-11,,
,0.889003,-4.05E-11,,
,0.891003,-4.34E-11,,
,0.893003,-4.63E-11,,
,0.895003,-4.88E-11,,
,0.897003,-5.12E-11,,
,0.899003,-5.36E-11,,
,0.901003,-5.60E-11,,
,0.903003,-5.83E-11,,
,0.905003,-6.08E-11,,
,0.907003,-6.34E-11,,
,0.909003,-6.57E-11,,
,0.911003,-6.74E-11,,
,0.913003,-6.92E-11,,
,0.915003,-7.05E-11,,
,0.917003,-7.16E-11,,
,0.919003,-7.25E-11,,
,0.921003,-7.36E-11,,
,0.923003,-7.45E-11,,
,0.925003,-7.53E-11,,
,0.927003,-7.56E-11,,
,0.929003,-7.59E-11,,
,0.931003,-7.60E-11,,
,0.933003,-7.60E-11,,
,0.935003,-7.59E-11,,
,0.937003,-7.57E-11,,
,0.939003,-7.57E-11,,
,0.941003,-7.55E-11,,
,0.943003,-7.54E-11,,
,0.945003,-7.47E-11,,
,0.947003,-7.42E-11,,
,0.949003,-7.36E-11,,
,0.951003,-7.30E-11,,
,0.953003,-7.21E-11,,
,0.955003,-7.10E-11,,
,0.957003,-6.99E-11,,
,0.959003,-6.89E-11,,
,0.961003,-6.81E-11,,
,0.963003,-6.69E-11,,
,0.965003,-6.57E-11,,
,0.967003,-6.45E-11,,
,0.969003,-6.38E-11,,
,0.971003,-6.30E-11,,
,0.973003,-6.23E-11,,
,0.975003,-6.15E-11,,
,0.977003,-6.12E-11,,
,0.979003,-6.06E-11,,
,0.981003,-6.00E-11,,
,0.983003,-5.91E-11,,
,0.985003,-5.83E-11,,
,0.987003,-5.74E-11,,
,0.989003,-5.69E-11,,
,0.991003,-5.69E-11,,
,0.993003,-5.72E-11,,
,0.995003,-5.71E-11,,
,0.997003,-5.68E-11,,
,0.999003,-5.64E-11,,
,1.001003,-5.64E-11,,
,1.003003,-5.65E-11,,
