5/8/2019, 5:25:35 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,1.458,3.48E-11,,
,1.46,3.35E-11,,
,1.462,3.31E-11,,
,1.464,3.36E-11,,
,1.466,3.45E-11,,
,1.468,3.52E-11,,
,1.47,3.56E-11,,
,1.472,3.51E-11,,
,1.474,3.42E-11,,
,1.476,3.35E-11,,
,1.478,3.37E-11,,
,1.48,3.47E-11,,
,1.482,3.63E-11,,
,1.484,3.79E-11,,
,1.486,3.91E-11,,
,1.488,3.89E-11,,
,1.49,3.80E-11,,
,1.492,3.65E-11,,
,1.494,3.55E-11,,
,1.496,3.51E-11,,
,1.498,3.54E-11,,
,1.5,3.63E-11,,
,1.502,3.69E-11,,
,1.504,3.68E-11,,
,1.506,3.58E-11,,
,1.508,3.43E-11,,
,1.51,3.30E-11,,
,1.512,3.24E-11,,
,1.514,3.27E-11,,
,1.516,3.37E-11,,
,1.518,3.43E-11,,
,1.52,3.41E-11,,
,1.522,3.31E-11,,
,1.524,3.15E-11,,
,1.526,3.01E-11,,
,1.528,2.96E-11,,
,1.53,2.99E-11,,
,1.532,3.12E-11,,
,1.534,3.24E-11,,
,1.536,3.34E-11,,
,1.538,3.34E-11,,
,1.54,3.26E-11,,
,1.542,3.19E-11,,
,1.544,3.14E-11,,
,1.546,3.19E-11,,
,1.548,3.27E-11,,
,1.55,3.37E-11,,
,1.552,3.42E-11,,
,1.554,3.37E-11,,
,1.556,3.24E-11,,
,1.558,3.09E-11,,
,1.56,2.98E-11,,
,1.562,2.95E-11,,
,1.564,2.98E-11,,
,1.566,3.07E-11,,
,1.568,3.15E-11,,
,1.57,3.19E-11,,
,1.572,3.12E-11,,
,1.574,2.99E-11,,
,1.576,2.85E-11,,
,1.578,2.79E-11,,
,1.58,2.82E-11,,
,1.582,2.92E-11,,
,1.584,3.05E-11,,
,1.586,3.12E-11,,
,1.588,3.13E-11,,
,1.59,3.06E-11,,
,1.592,2.95E-11,,
,1.594,2.89E-11,,
,1.596,2.91E-11,,
,1.598,2.99E-11,,
,1.6,3.09E-11,,
,1.602,3.13E-11,,
,1.604,3.10E-11,,
,1.606,2.98E-11,,
,1.608,2.82E-11,,
,1.61,2.71E-11,,
,1.612,2.66E-11,,
,1.614,2.69E-11,,
,1.616,2.76E-11,,
,1.618,2.81E-11,,
,1.62,2.79E-11,,
,1.622,2.66E-11,,
,1.624,2.47E-11,,
,1.626,2.27E-11,,
,1.628,2.14E-11,,
,1.63,2.11E-11,,
,1.632,2.17E-11,,
,1.634,2.24E-11,,
,1.636,2.27E-11,,
,1.638,2.19E-11,,
,1.64,2.07E-11,,
,1.642,1.92E-11,,
,1.644,1.83E-11,,
,1.646,1.78E-11,,
,1.648,1.82E-11,,
,1.65,1.90E-11,,
,1.652,1.95E-11,,
,1.654,1.90E-11,,
,1.656,1.77E-11,,
,1.658,1.62E-11,,
,1.66,1.53E-11,,
,1.662,1.51E-11,,
,1.664,1.55E-11,,
,1.666,1.65E-11,,
,1.668,1.75E-11,,
,1.67,1.79E-11,,
,1.672,1.73E-11,,
,1.674,1.62E-11,,
,1.676,1.51E-11,,
,1.678,1.49E-11,,
,1.68,1.56E-11,,
,1.682,1.69E-11,,
,1.684,1.83E-11,,
,1.686,1.91E-11,,
,1.688,1.92E-11,,
,1.69,1.82E-11,,
,1.692,1.70E-11,,
,1.694,1.64E-11,,
,1.696,1.64E-11,,
,1.698,1.72E-11,,
,1.7,1.81E-11,,
,1.702,1.91E-11,,
,1.704,1.91E-11,,
,1.706,1.81E-11,,
,1.708,1.67E-11,,
,1.71,1.59E-11,,
,1.712,1.56E-11,,
,1.714,1.65E-11,,
,1.716,1.77E-11,,
