5/8/2019, 4:56:49 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.994,-6.79E-11,,
,0.996,-6.85E-11,,
,0.998,-6.86E-11,,
,1,-6.84E-11,,
,1.002,-6.74E-11,,
,1.004,-6.70E-11,,
,1.006,-6.67E-11,,
,1.008,-6.74E-11,,
,1.01,-6.83E-11,,
,1.012,-6.93E-11,,
,1.014,-6.96E-11,,
,1.016,-6.92E-11,,
,1.018,-6.83E-11,,
,1.02,-6.74E-11,,
,1.022,-6.70E-11,,
,1.024,-6.72E-11,,
,1.026,-6.78E-11,,
,1.028,-6.85E-11,,
,1.03,-6.91E-11,,
,1.032,-6.91E-11,,
,1.034,-6.85E-11,,
,1.036,-6.78E-11,,
,1.038,-6.72E-11,,
,1.04,-6.73E-11,,
,1.042,-6.83E-11,,
,1.044,-6.96E-11,,
,1.046,-7.06E-11,,
,1.048,-7.08E-11,,
,1.05,-7.03E-11,,
,1.052,-6.94E-11,,
,1.054,-6.83E-11,,
,1.056,-6.78E-11,,
,1.058,-6.81E-11,,
,1.06,-6.92E-11,,
,1.062,-7.01E-11,,
,1.064,-7.06E-11,,
,1.066,-7.07E-11,,
,1.068,-7.01E-11,,
,1.07,-6.95E-11,,
,1.072,-6.89E-11,,
,1.074,-6.94E-11,,
,1.076,-7.07E-11,,
,1.078,-7.15E-11,,
,1.08,-7.21E-11,,
,1.082,-7.17E-11,,
,1.084,-7.12E-11,,
,1.086,-7.06E-11,,
,1.088,-7.01E-11,,
,1.09,-7.02E-11,,
,1.092,-7.07E-11,,
,1.094,-7.15E-11,,
,1.096,-7.24E-11,,
,1.098,-7.27E-11,,
,1.1,-7.24E-11,,
,1.102,-7.15E-11,,
,1.104,-7.10E-11,,
,1.106,-7.09E-11,,
,1.108,-7.16E-11,,
,1.11,-7.27E-11,,
,1.112,-7.37E-11,,
,1.114,-7.41E-11,,
,1.116,-7.36E-11,,
,1.118,-7.27E-11,,
,1.12,-7.16E-11,,
,1.122,-7.13E-11,,
