5/3/2019, 2:55:23 PM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,0.55,2.23E-12,,
,0.552,1.48E-12,,
,0.554,9.41E-13,,
,0.556,6.19E-13,,
,0.558,1.89E-13,,
,0.56,-1.33E-13,,
,0.562,-6.69E-13,,
,0.564,-1.10E-12,,
,0.566,-1.96E-12,,
,0.568,-2.71E-12,,
,0.57,-3.46E-12,,
,0.572,-3.89E-12,,
,0.574,-4.21E-12,,
,0.576,-4.32E-12,,
,0.578,-4.75E-12,,
,0.58,-5.39E-12,,
,0.582,-6.25E-12,,
,0.584,-7.11E-12,,
,0.586,-7.97E-12,,
,0.588,-8.61E-12,,
,0.59,-8.94E-12,,
,0.592,-9.15E-12,,
,0.594,-9.58E-12,,
,0.596,-1.02E-11,,
,0.598,-1.10E-11,,
,0.6,-1.18E-11,,
,0.602,-1.27E-11,,
,0.604,-1.34E-11,,
,0.606,-1.38E-11,,
,0.608,-1.39E-11,,
,0.61,-1.39E-11,,
,0.612,-1.43E-11,,
,0.614,-1.52E-11,,
,0.616,-1.63E-11,,
,0.618,-1.74E-11,,
,0.62,-1.80E-11,,
,0.622,-1.84E-11,,
,0.624,-1.85E-11,,
,0.626,-1.88E-11,,
,0.628,-1.91E-11,,
,0.63,-1.98E-11,,
,0.632,-2.06E-11,,
,0.634,-2.15E-11,,
,0.636,-2.25E-11,,
,0.638,-2.27E-11,,
,0.64,-2.28E-11,,
,0.642,-2.28E-11,,
,0.644,-2.31E-11,,
,0.646,-2.39E-11,,
,0.648,-2.45E-11,,
,0.65,-2.53E-11,,
,0.652,-2.60E-11,,
,0.654,-2.64E-11,,
,0.656,-2.66E-11,,
,0.658,-2.65E-11,,
,0.66,-2.65E-11,,
,0.662,-2.70E-11,,
,0.664,-2.74E-11,,
,0.666,-2.80E-11,,
,0.668,-2.85E-11,,
,0.67,-2.87E-11,,
,0.672,-2.89E-11,,
,0.674,-2.87E-11,,
,0.676,-2.86E-11,,
,0.678,-2.85E-11,,
,0.68,-2.88E-11,,
,0.682,-2.91E-11,,
,0.684,-2.94E-11,,
,0.686,-2.97E-11,,
,0.688,-2.97E-11,,
,0.69,-2.93E-11,,
,0.692,-2.87E-11,,
,0.694,-2.83E-11,,
,0.696,-2.79E-11,,
,0.698,-2.80E-11,,
,0.7,-2.84E-11,,
,0.702,-2.87E-11,,
,0.704,-2.85E-11,,
,0.706,-2.77E-11,,
,0.708,-2.66E-11,,
,0.71,-2.59E-11,,
,0.712,-2.54E-11,,
,0.714,-2.53E-11,,
,0.716,-2.54E-11,,
,0.718,-2.50E-11,,
,0.72,-2.46E-11,,
,0.722,-2.36E-11,,
,0.724,-2.29E-11,,
,0.726,-2.18E-11,,
,0.728,-2.15E-11,,
,0.73,-2.12E-11,,
,0.732,-2.12E-11,,
,0.734,-2.06E-11,,
,0.736,-2.00E-11,,
,0.738,-1.92E-11,,
,0.74,-1.85E-11,,
,0.742,-1.76E-11,,
,0.744,-1.70E-11,,
,0.746,-1.62E-11,,
,0.748,-1.58E-11,,
,0.75,-1.54E-11,,
,0.752,-1.48E-11,,
,0.754,-1.42E-11,,
,0.756,-1.36E-11,,
,0.758,-1.27E-11,,
,0.76,-1.17E-11,,
,0.762,-1.08E-11,,
,0.764,-1.04E-11,,
,0.766,-1.04E-11,,
,0.768,-1.02E-11,,
,0.77,-9.58E-12,,
,0.772,-8.61E-12,,
,0.774,-7.43E-12,,
,0.776,-6.36E-12,,
,0.778,-5.61E-12,,
,0.78,-5.07E-12,,
,0.782,-4.96E-12,,
,0.784,-4.64E-12,,
,0.786,-4.43E-12,,
,0.788,-3.68E-12,,
,0.79,-2.82E-12,,
,0.792,-1.85E-12,,
,0.794,-1.10E-12,,
,0.796,-5.62E-13,,
,0.798,-4.55E-13,,
,0.8,-3.47E-13,,
,0.802,-2.40E-13,,
,0.804,7.26E-13,,
,0.806,1.69E-12,,
,0.808,2.87E-12,,
,0.81,3.52E-12,,
,0.812,3.95E-12,,
,0.814,4.16E-12,,
,0.816,4.16E-12,,
,0.818,4.48E-12,,
,0.82,4.91E-12,,
,0.822,5.77E-12,,
,0.824,6.63E-12,,
,0.826,7.49E-12,,
,0.828,8.03E-12,,
,0.83,8.13E-12,,
,0.832,8.03E-12,,
,0.834,7.92E-12,,
,0.836,8.13E-12,,
,0.838,8.56E-12,,
,0.84,9.42E-12,,
,0.842,1.04E-11,,
,0.844,1.12E-11,,
,0.846,1.16E-11,,
,0.848,1.12E-11,,
,0.85,1.09E-11,,
,0.852,1.09E-11,,
,0.854,1.14E-11,,
,0.856,1.19E-11,,
,0.858,1.23E-11,,
,0.86,1.29E-11,,
,0.862,1.33E-11,,
,0.864,1.32E-11,,
,0.866,1.29E-11,,
,0.868,1.24E-11,,
,0.87,1.25E-11,,
,0.872,1.29E-11,,
,0.874,1.35E-11,,
,0.876,1.40E-11,,
,0.878,1.41E-11,,
,0.88,1.39E-11,,
,0.882,1.33E-11,,
,0.884,1.29E-11,,
,0.886,1.24E-11,,
,0.888,1.25E-11,,
,0.89,1.29E-11,,
,0.892,1.33E-11,,
,0.894,1.36E-11,,
,0.896,1.32E-11,,
,0.898,1.24E-11,,
,0.9,1.16E-11,,
,0.902,1.11E-11,,
,0.904,1.09E-11,,
,0.906,1.10E-11,,
,0.908,1.14E-11,,
,0.91,1.18E-11,,
,0.912,1.18E-11,,
,0.914,1.15E-11,,
,0.916,1.04E-11,,
,0.918,9.53E-12,,
,0.92,8.89E-12,,
,0.922,8.99E-12,,
,0.924,8.89E-12,,
,0.926,8.78E-12,,
,0.928,8.56E-12,,
,0.93,8.13E-12,,
,0.932,7.49E-12,,
,0.934,6.63E-12,,
,0.936,6.09E-12,,
,0.938,5.99E-12,,
,0.94,5.88E-12,,
,0.942,6.31E-12,,
,0.944,6.20E-12,,
,0.946,6.09E-12,,
,0.948,5.02E-12,,
,0.95,4.16E-12,,
,0.952,3.52E-12,,
,0.954,3.09E-12,,
,0.956,2.98E-12,,
,0.958,2.98E-12,,
,0.96,3.09E-12,,
,0.962,2.87E-12,,
,0.964,2.34E-12,,
,0.966,1.59E-12,,
,0.968,9.41E-13,,
,0.97,6.19E-13,,
,0.972,7.26E-13,,
,0.974,1.05E-12,,
,0.976,1.16E-12,,
,0.978,9.41E-13,,
,0.98,4.04E-13,,
,0.982,-3.47E-13,,
,0.984,-7.77E-13,,
