5/7/2019, 10:40:59 AM ,,,
,20.724,1.33E-10,,
,20.726,1.32E-10,,
,20.728,1.32E-10,,
,20.73,1.33E-10,,
,20.732,1.34E-10,,
,20.734,1.36E-10,,
,20.736,1.38E-10,,
,20.738,1.38E-10,,
,20.74,1.37E-10,,
,20.742,1.36E-10,,
,20.744,1.36E-10,,
,20.746,1.36E-10,,
,20.748,1.38E-10,,
,20.75,1.40E-10,,
,20.752,1.42E-10,,
,20.754,1.43E-10,,
,20.756,1.43E-10,,
,20.758,1.43E-10,,
,20.76,1.44E-10,,
,20.762,1.45E-10,,
,20.764,1.48E-10,,
,20.766,1.50E-10,,
,20.768,1.52E-10,,
,20.77,1.53E-10,,
,20.772,1.52E-10,,
,20.774,1.51E-10,,
,20.776,1.50E-10,,
,20.778,1.51E-10,,
,20.78,1.52E-10,,
,20.782,1.53E-10,,
,20.784,1.54E-10,,
,20.786,1.55E-10,,
,20.788,1.54E-10,,
,20.79,1.52E-10,,
,20.792,1.50E-10,,
,20.794,1.48E-10,,
,20.796,1.47E-10,,
,20.798,1.47E-10,,
,20.8,1.48E-10,,
,20.802,1.48E-10,,
,20.804,1.48E-10,,
,20.806,1.47E-10,,
,20.808,1.44E-10,,
,20.81,1.43E-10,,
,20.812,1.42E-10,,
,20.814,1.42E-10,,
,20.816,1.42E-10,,
,20.818,1.42E-10,,
,20.82,1.41E-10,,
,20.822,1.39E-10,,
,20.824,1.37E-10,,
,20.826,1.34E-10,,
,20.828,1.33E-10,,
,20.83,1.32E-10,,
,20.832,1.33E-10,,
,20.834,1.33E-10,,
,20.836,1.33E-10,,
,20.838,1.31E-10,,
,20.84,1.29E-10,,
,20.842,1.26E-10,,
,20.844,1.24E-10,,
,20.846,1.23E-10,,
,20.848,1.22E-10,,
,20.85,1.22E-10,,
,20.852,1.22E-10,,
,20.854,1.20E-10,,
,20.856,1.17E-10,,
,20.858,1.14E-10,,
,20.86,1.11E-10,,
,20.862,1.09E-10,,
,20.864,1.08E-10,,
,20.866,1.07E-10,,
,20.868,1.07E-10,,
,20.87,1.06E-10,,
,20.872,1.03E-10,,
,20.874,1.00E-10,,
,20.876,9.73E-11,,
,20.878,9.49E-11,,
,20.88,9.33E-11,,
,20.882,9.22E-11,,
,20.884,9.14E-11,,
,20.886,8.98E-11,,
,20.888,8.70E-11,,
,20.89,8.35E-11,,
,20.892,7.97E-11,,
,20.894,7.67E-11,,
,20.896,7.49E-11,,
,20.898,7.44E-11,,
,20.9,7.43E-11,,
,20.902,7.34E-11,,
,20.904,7.13E-11,,
,20.906,6.77E-11,,
,20.908,6.37E-11,,
,20.91,6.00E-11,,
,20.912,5.72E-11,,
,20.914,5.53E-11,,
,20.916,5.40E-11,,
,20.918,5.28E-11,,
,20.92,5.08E-11,,
,20.922,4.79E-11,,
,20.924,4.45E-11,,
,20.926,4.15E-11,,
,20.928,3.93E-11,,
,20.93,3.79E-11,,
,20.932,3.72E-11,,
,20.934,3.64E-11,,
,20.936,3.50E-11,,
,20.938,3.21E-11,,
,20.94,2.90E-11,,
,20.942,2.52E-11,,
,20.944,2.25E-11,,
,20.946,2.06E-11,,
,20.948,1.98E-11,,
,20.95,1.97E-11,,
,20.952,1.90E-11,,
,20.954,1.72E-11,,
,20.956,1.44E-11,,
,20.958,1.16E-11,,
,20.96,9.42E-12,,
,20.962,8.03E-12,,
,20.964,7.60E-12,,
,20.966,8.03E-12,,
,20.968,8.03E-12,,
,20.97,7.38E-12,,
,20.972,5.45E-12,,
,20.974,3.30E-12,,
,20.976,1.16E-12,,
,20.978,8.20E-14,,
,20.98,-2.40E-13,,
,20.982,4.04E-13,,
,20.984,9.41E-13,,
,20.986,1.05E-12,,
,20.988,-3.47E-13,,
,20.99,-2.60E-12,,
,20.992,-4.96E-12,,
,20.994,-6.36E-12,,
,20.996,-6.79E-12,,
,20.998,-6.14E-12,,
,21,-5.39E-12,,
,21.002,-5.07E-12,,
,21.004,-5.82E-12,,
,21.006,-7.65E-12,,
,21.008,-9.47E-12,,
,21.01,-1.12E-11,,
,21.012,-1.15E-11,,
,21.014,-1.15E-11,,
,21.016,-1.07E-11,,
,21.018,-1.01E-11,,
,21.02,-1.03E-11,,
,21.022,-1.17E-11,,
,21.024,-1.37E-11,,
,21.026,-1.48E-11,,
,21.028,-1.53E-11,,
,21.03,-1.46E-11,,
,21.032,-1.32E-11,,
,21.034,-1.15E-11,,
,21.036,-1.07E-11,,
,21.038,-1.11E-11,,
,21.04,-1.25E-11,,
,21.042,-1.41E-11,,
,21.044,-1.52E-11,,
,21.046,-1.51E-11,,
,21.048,-1.40E-11,,
,21.05,-1.26E-11,,
,21.052,-1.16E-11,,
,21.054,-1.17E-11,,
,21.056,-1.26E-11,,
,21.058,-1.34E-11,,
,21.06,-1.37E-11,,
,21.062,-1.30E-11,,
,21.064,-1.18E-11,,
,21.066,-1.02E-11,,
,21.068,-8.94E-12,,
,21.07,-8.51E-12,,
,21.072,-9.26E-12,,
,21.074,-1.07E-11,,
,21.076,-1.17E-11,,
,21.078,-1.17E-11,,
,21.08,-1.05E-11,,
,21.082,-8.72E-12,,
,21.084,-6.90E-12,,
,21.086,-5.61E-12,,
,21.088,-5.50E-12,,
,21.09,-6.04E-12,,
,21.092,-6.79E-12,,
,21.094,-6.79E-12,,
,21.096,-6.04E-12,,
,21.098,-4.10E-12,,
,21.1,-1.85E-12,,
,21.102,2.97E-13,,
,21.104,8.34E-13,,
,21.106,6.19E-13,,
,21.108,8.20E-14,,
,21.11,4.04E-13,,
,21.112,1.69E-12,,
,21.114,3.84E-12,,
,21.116,6.52E-12,,
,21.118,9.21E-12,,
,21.12,1.09E-11,,
,21.122,1.17E-11,,
,21.124,1.16E-11,,
,21.126,1.19E-11,,
,21.128,1.30E-11,,
,21.13,1.52E-11,,
,21.132,1.82E-11,,
,21.134,2.14E-11,,
,21.136,2.38E-11,,
,21.138,2.50E-11,,
,21.14,2.54E-11,,
,21.142,2.58E-11,,
,21.144,2.69E-11,,
,21.146,2.86E-11,,
,21.148,3.12E-11,,
,21.15,3.40E-11,,
,21.152,3.65E-11,,
,21.154,3.79E-11,,
,21.156,3.83E-11,,
,21.158,3.84E-11,,
,21.16,3.89E-11,,
,21.162,4.04E-11,,
,21.164,4.29E-11,,
,21.166,4.59E-11,,
,21.168,4.87E-11,,
,21.17,5.03E-11,,
,21.172,5.09E-11,,
,21.174,5.06E-11,,
,21.176,5.08E-11,,
,21.178,5.14E-11,,
,21.18,5.32E-11,,
,21.182,5.60E-11,,
,21.184,5.90E-11,,
,21.186,6.14E-11,,
,21.188,6.22E-11,,
,21.19,6.22E-11,,
,21.192,6.20E-11,,
,21.194,6.27E-11,,
,21.196,6.42E-11,,
,21.198,6.65E-11,,
,21.2,6.91E-11,,
,21.202,7.12E-11,,
,21.204,7.23E-11,,
,21.206,7.23E-11,,
,21.208,7.21E-11,,
,21.21,7.21E-11,,
,21.212,7.32E-11,,
,21.214,7.51E-11,,
,21.216,7.75E-11,,
,21.218,7.96E-11,,
,21.22,8.08E-11,,
,21.222,8.08E-11,,
,21.224,8.01E-11,,
,21.226,8.00E-11,,
,21.228,8.06E-11,,
,21.23,8.22E-11,,
,21.232,8.44E-11,,
,21.234,8.65E-11,,
,21.236,8.80E-11,,
,21.238,8.81E-11,,
,21.24,8.77E-11,,
,21.242,8.73E-11,,
,21.244,8.76E-11,,
,21.246,8.87E-11,,
,21.248,9.06E-11,,
,21.25,9.28E-11,,
,21.252,9.46E-11,,
,21.254,9.51E-11,,
,21.256,9.43E-11,,
,21.258,9.33E-11,,
,21.26,9.27E-11,,
,21.262,9.31E-11,,
,21.264,9.43E-11,,
,21.266,9.61E-11,,
,21.268,9.79E-11,,
,21.27,9.87E-11,,
,21.272,9.84E-11,,
,21.274,9.76E-11,,
,21.276,9.70E-11,,
,21.278,9.76E-11,,
,21.28,9.90E-11,,
,21.282,1.01E-10,,
,21.284,1.03E-10,,
,21.286,1.04E-10,,
,21.288,1.04E-10,,
,21.29,1.03E-10,,
,21.292,1.02E-10,,
,21.294,1.01E-10,,
,21.296,1.02E-10,,
,21.298,1.04E-10,,
,21.3,1.05E-10,,
,21.302,1.07E-10,,
,21.304,1.07E-10,,
,21.306,1.06E-10,,
,21.308,1.04E-10,,
,21.31,1.04E-10,,
,21.312,1.04E-10,,
,21.314,1.05E-10,,
,21.316,1.07E-10,,
,21.318,1.08E-10,,
,21.32,1.08E-10,,
,21.322,1.08E-10,,
,21.324,1.07E-10,,
,21.326,1.05E-10,,
,21.328,1.05E-10,,
,21.33,1.06E-10,,
,21.332,1.07E-10,,
,21.334,1.09E-10,,
,21.336,1.10E-10,,
,21.338,1.10E-10,,
,21.34,1.08E-10,,
,21.342,1.07E-10,,
,21.344,1.06E-10,,
,21.346,1.07E-10,,
,21.348,1.09E-10,,
,21.35,1.10E-10,,
,21.352,1.11E-10,,
,21.354,1.11E-10,,
,21.356,1.10E-10,,
,21.358,1.09E-10,,
,21.36,1.08E-10,,
,21.362,1.08E-10,,
,21.364,1.09E-10,,
,21.366,1.10E-10,,
,21.368,1.12E-10,,
,21.37,1.12E-10,,
,21.372,1.11E-10,,
,21.374,1.09E-10,,
,21.376,1.07E-10,,
,21.378,1.07E-10,,
,21.38,1.08E-10,,
,21.382,1.09E-10,,
,21.384,1.10E-10,,
,21.386,1.10E-10,,
,21.388,1.10E-10,,
,21.39,1.08E-10,,
,21.392,1.07E-10,,
,21.394,1.06E-10,,
,21.396,1.06E-10,,
,21.398,1.07E-10,,
,21.4,1.08E-10,,
,21.402,1.08E-10,,
,21.404,1.08E-10,,
,21.406,1.06E-10,,
,21.408,1.05E-10,,
,21.41,1.04E-10,,
,21.412,1.04E-10,,
,21.414,1.05E-10,,
,21.416,1.06E-10,,
,21.418,1.07E-10,,
,21.42,1.07E-10,,
,21.422,1.05E-10,,
,21.424,1.03E-10,,
,21.426,1.02E-10,,
,21.428,1.01E-10,,
,21.43,1.01E-10,,
,21.432,1.02E-10,,
,21.434,1.03E-10,,
,21.436,1.03E-10,,
,21.438,1.02E-10,,
,21.44,9.95E-11,,
,21.442,9.77E-11,,
,21.444,9.64E-11,,
,21.446,9.67E-11,,
,21.448,9.75E-11,,
,21.45,9.84E-11,,
,21.452,9.86E-11,,
,21.454,9.78E-11,,
,21.456,9.58E-11,,
,21.458,9.36E-11,,
,21.46,9.18E-11,,
,21.462,9.09E-11,,
,21.464,9.07E-11,,
,21.466,9.13E-11,,
,21.468,9.18E-11,,
,21.47,9.15E-11,,
,21.472,8.98E-11,,
,21.474,8.76E-11,,
,21.476,8.56E-11,,
,21.478,8.49E-11,,
,21.48,8.51E-11,,
,21.482,8.58E-11,,
,21.484,8.63E-11,,
,21.486,8.61E-11,,
,21.488,8.46E-11,,
,21.49,8.21E-11,,
,21.492,7.98E-11,,
,21.494,7.86E-11,,
,21.496,7.85E-11,,
,21.498,7.88E-11,,
,21.5,7.95E-11,,
,21.502,7.98E-11,,
,21.504,7.92E-11,,
,21.506,7.73E-11,,
,21.508,7.50E-11,,
,21.51,7.34E-11,,
,21.512,7.30E-11,,
,21.514,7.34E-11,,
,21.516,7.44E-11,,
,21.518,7.49E-11,,
,21.52,7.44E-11,,
,21.522,7.25E-11,,
,21.524,7.04E-11,,
,21.526,6.86E-11,,
,21.528,6.77E-11,,
,21.53,6.77E-11,,
,21.532,6.88E-11,,
,21.534,6.96E-11,,
,21.536,6.98E-11,,
,21.538,6.88E-11,,
,21.54,6.71E-11,,
,21.542,6.55E-11,,
,21.544,6.43E-11,,
,21.546,6.44E-11,,
,21.548,6.54E-11,,
,21.55,6.65E-11,,
,21.552,6.71E-11,,
,21.554,6.64E-11,,
,21.556,6.48E-11,,
,21.558,6.29E-11,,
,21.56,6.15E-11,,
,21.562,6.12E-11,,
,21.564,6.19E-11,,
,21.566,6.32E-11,,
,21.568,6.41E-11,,
,21.57,6.42E-11,,
,21.572,6.29E-11,,
,21.574,6.12E-11,,
,21.576,5.97E-11,,
,21.578,5.94E-11,,
,21.58,6.03E-11,,
,21.582,6.17E-11,,
,21.584,6.30E-11,,
,21.586,6.33E-11,,
,21.588,6.25E-11,,
,21.59,6.06E-11,,
,21.592,5.89E-11,,
,21.594,5.77E-11,,
,21.596,5.77E-11,,
,21.598,5.85E-11,,
,21.6,5.98E-11,,
,21.602,6.03E-11,,
,21.604,6.00E-11,,
,21.606,5.86E-11,,
,21.608,5.71E-11,,
,21.61,5.63E-11,,
,21.612,5.66E-11,,
,21.614,5.76E-11,,
,21.616,5.87E-11,,
,21.618,5.94E-11,,
,21.62,5.92E-11,,
,21.622,5.79E-11,,
,21.624,5.59E-11,,
,21.626,5.40E-11,,
,21.628,5.31E-11,,
,21.63,5.33E-11,,
,21.632,5.45E-11,,
,21.634,5.55E-11,,
,21.636,5.61E-11,,
,21.638,5.56E-11,,
,21.64,5.44E-11,,
,21.642,5.28E-11,,
,21.644,5.19E-11,,
,21.646,5.17E-11,,
,21.648,5.24E-11,,
,21.65,5.31E-11,,
,21.652,5.33E-11,,
,21.654,5.27E-11,,
,21.656,5.10E-11,,
,21.658,4.91E-11,,
,21.66,4.75E-11,,
,21.662,4.72E-11,,
,21.664,4.79E-11,,
,21.666,4.90E-11,,
,21.668,4.97E-11,,
,21.67,4.93E-11,,
,21.672,4.81E-11,,
,21.674,4.61E-11,,
,21.676,4.47E-11,,
,21.678,4.41E-11,,
,21.68,4.48E-11,,
,21.682,4.60E-11,,
,21.684,4.72E-11,,
,21.686,4.74E-11,,
,21.688,4.64E-11,,
,21.69,4.42E-11,,
,21.692,4.22E-11,,
,21.694,4.10E-11,,
,21.696,4.10E-11,,
,21.698,4.16E-11,,
,21.7,4.27E-11,,
,21.702,4.35E-11,,
,21.704,4.30E-11,,
,21.706,4.15E-11,,
,21.708,3.96E-11,,
,21.71,3.84E-11,,
,21.712,3.83E-11,,
,21.714,3.88E-11,,
,21.716,3.98E-11,,
,21.718,4.04E-11,,
,21.72,3.99E-11,,
,21.722,3.81E-11,,
,21.724,3.56E-11,,
,21.726,3.36E-11,,
,21.728,3.26E-11,,
,21.73,3.29E-11,,
,21.732,3.38E-11,,
,21.734,3.47E-11,,
,21.736,3.44E-11,,
,21.738,3.35E-11,,
,21.74,3.19E-11,,
,21.742,3.04E-11,,
,21.744,2.96E-11,,
,21.746,2.97E-11,,
,21.748,3.06E-11,,
,21.75,3.18E-11,,
,21.752,3.23E-11,,
,21.754,3.18E-11,,
,21.756,2.99E-11,,
,21.758,2.80E-11,,
,21.76,2.66E-11,,
,21.762,2.62E-11,,
,21.764,2.65E-11,,
,21.766,2.75E-11,,
,21.768,2.83E-11,,
,21.77,2.82E-11,,
,21.772,2.67E-11,,
,21.774,2.48E-11,,
,21.776,2.33E-11,,
,21.778,2.28E-11,,
,21.78,2.33E-11,,
,21.782,2.42E-11,,
,21.784,2.51E-11,,
,21.786,2.53E-11,,
,21.788,2.42E-11,,
,21.79,2.24E-11,,
,21.792,2.05E-11,,
,21.794,1.93E-11,,
,21.796,1.93E-11,,
,21.798,2.02E-11,,
,21.8,2.16E-11,,
,21.802,2.23E-11,,
,21.804,2.17E-11,,
,21.806,2.01E-11,,
,21.808,1.80E-11,,
,21.81,1.67E-11,,
,21.812,1.64E-11,,
,21.814,1.74E-11,,
,21.816,1.88E-11,,
,21.818,1.99E-11,,
,21.82,1.99E-11,,
,21.822,1.89E-11,,
,21.824,1.74E-11,,
,21.826,1.64E-11,,
,21.828,1.62E-11,,
,21.83,1.70E-11,,
,21.832,1.85E-11,,
,21.834,2.04E-11,,
,21.836,2.13E-11,,
,21.838,2.08E-11,,
,21.84,1.96E-11,,
,21.842,1.84E-11,,
,21.844,1.81E-11,,
,21.846,1.87E-11,,
,21.848,2.01E-11,,
,21.85,2.18E-11,,
,21.852,2.29E-11,,
,21.854,2.28E-11,,
,21.856,2.20E-11,,
,21.858,2.07E-11,,
,21.86,1.99E-11,,
,21.862,1.98E-11,,
,21.864,2.07E-11,,
,21.866,2.22E-11,,
,21.868,2.34E-11,,
,21.87,2.34E-11,,
,21.872,2.23E-11,,
,21.874,2.09E-11,,
,21.876,2.02E-11,,
,21.878,2.02E-11,,
,21.88,2.09E-11,,
,21.882,2.20E-11,,
,21.884,2.29E-11,,
,21.886,2.32E-11,,
,21.888,2.24E-11,,
,21.89,2.08E-11,,
,21.892,1.93E-11,,
,21.894,1.85E-11,,
,21.896,1.89E-11,,
,21.898,2.01E-11,,
,21.9,2.16E-11,,
,21.902,2.26E-11,,
,21.904,2.25E-11,,
,21.906,2.12E-11,,
,21.908,1.97E-11,,
,21.91,1.89E-11,,
,21.912,1.91E-11,,
,21.914,1.99E-11,,
,21.916,2.11E-11,,
,21.918,2.21E-11,,
,21.92,2.23E-11,,
,21.922,2.12E-11,,
,21.924,1.95E-11,,
,21.926,1.76E-11,,
,21.928,1.67E-11,,
,21.93,1.67E-11,,
,21.932,1.78E-11,,
,21.934,1.85E-11,,
,21.936,1.85E-11,,
,21.938,1.74E-11,,
,21.94,1.58E-11,,
,21.942,1.40E-11,,
,21.944,1.31E-11,,
,21.946,1.30E-11,,
,21.948,1.38E-11,,
,21.95,1.48E-11,,
,21.952,1.52E-11,,
,21.954,1.46E-11,,
,21.956,1.26E-11,,
,21.958,1.06E-11,,
,21.96,8.99E-12,,
,21.962,8.67E-12,,
,21.964,8.99E-12,,
,21.966,9.96E-12,,
,21.968,1.06E-11,,
,21.97,1.05E-11,,
,21.972,9.21E-12,,
,21.974,7.70E-12,,
,21.976,6.31E-12,,
,21.978,5.77E-12,,
,21.98,5.99E-12,,
,21.982,6.52E-12,,
,21.984,7.17E-12,,
,21.986,6.85E-12,,
,21.988,5.77E-12,,
,21.99,3.95E-12,,
,21.992,2.44E-12,,
,21.994,1.59E-12,,
,21.996,1.59E-12,,
,21.998,2.55E-12,,
,22,3.95E-12,,
,22.002,4.81E-12,,
,22.004,4.38E-12,,
,22.006,2.77E-12,,
,22.008,1.26E-12,,
,22.01,1.89E-13,,
,22.012,4.04E-13,,
,22.014,1.26E-12,,
,22.016,2.87E-12,,
,22.018,3.84E-12,,
,22.02,3.95E-12,,
,22.022,2.77E-12,,
,22.024,1.16E-12,,
,22.026,-1.33E-13,,
,22.028,-7.77E-13,,
,22.03,-2.40E-13,,
,22.032,6.19E-13,,
,22.034,1.69E-12,,
,22.036,2.12E-12,,
,22.038,1.59E-12,,
,22.04,2.97E-13,,
,22.042,-1.10E-12,,
,22.044,-1.74E-12,,
,22.046,-1.31E-12,,
,22.048,-2.53E-14,,
,22.05,1.16E-12,,
,22.052,1.69E-12,,
,22.054,1.05E-12,,
,22.056,-2.40E-13,,
,22.058,-1.85E-12,,
,22.06,-3.14E-12,,
,22.062,-3.46E-12,,
,22.064,-2.92E-12,,
,22.066,-1.64E-12,,
,22.068,-6.69E-13,,
,22.07,-6.69E-13,,
,22.072,-1.96E-12,,
,22.074,-3.78E-12,,
,22.076,-5.18E-12,,
,22.078,-5.39E-12,,
,22.08,-4.64E-12,,
,22.082,-3.14E-12,,
,22.084,-2.17E-12,,
,22.086,-2.07E-12,,
,22.088,-3.35E-12,,
,22.09,-5.07E-12,,
,22.092,-6.79E-12,,
,22.094,-7.75E-12,,
,22.096,-7.75E-12,,
,22.098,-6.90E-12,,
,22.1,-5.82E-12,,
,22.102,-5.18E-12,,
,22.104,-5.29E-12,,
,22.106,-6.36E-12,,
,22.108,-7.65E-12,,
,22.11,-8.51E-12,,
,22.112,-8.08E-12,,
,22.114,-7.00E-12,,
,22.116,-5.39E-12,,
,22.118,-4.10E-12,,
,22.12,-4.00E-12,,
,22.122,-4.96E-12,,
,22.124,-6.68E-12,,
,22.126,-7.75E-12,,
,22.128,-7.97E-12,,
,22.13,-7.00E-12,,
,22.132,-5.18E-12,,
,22.134,-3.46E-12,,
,22.136,-2.39E-12,,
,22.138,-2.60E-12,,
,22.14,-3.46E-12,,
,22.142,-4.21E-12,,
,22.144,-4.10E-12,,
,22.146,-3.25E-12,,
,22.148,-1.53E-12,,
,22.15,1.89E-13,,
,22.152,1.69E-12,,
,22.154,1.80E-12,,
,22.156,1.16E-12,,
,22.158,2.97E-13,,
,22.16,1.89E-13,,
,22.162,1.05E-12,,
,22.164,2.77E-12,,
,22.166,4.59E-12,,
,22.168,6.20E-12,,
,22.17,6.42E-12,,
,22.172,5.66E-12,,
,22.174,4.27E-12,,
,22.176,3.20E-12,,
,22.178,2.98E-12,,
,22.18,3.95E-12,,
,22.182,5.56E-12,,
,22.184,7.27E-12,,
,22.186,7.70E-12,,
,22.188,6.85E-12,,
,22.19,5.13E-12,,
,22.192,3.52E-12,,
,22.194,2.77E-12,,
,22.196,2.87E-12,,
,22.198,3.84E-12,,
,22.2,5.24E-12,,
,22.202,5.99E-12,,
,22.204,5.88E-12,,
,22.206,4.70E-12,,
,22.208,3.41E-12,,
,22.21,2.55E-12,,
,22.212,2.66E-12,,
,22.214,3.73E-12,,
,22.216,5.34E-12,,
,22.218,6.63E-12,,
,22.22,6.95E-12,,
,22.222,5.99E-12,,
,22.224,4.59E-12,,
,22.226,3.52E-12,,
,22.228,3.30E-12,,
,22.23,3.95E-12,,
,22.232,5.34E-12,,
,22.234,6.74E-12,,
,22.236,7.49E-12,,
,22.238,6.74E-12,,
,22.24,5.45E-12,,
,22.242,3.95E-12,,
,22.244,3.52E-12,,
,22.246,4.16E-12,,
,22.248,5.88E-12,,
,22.25,7.81E-12,,
,22.252,8.89E-12,,
,22.254,8.56E-12,,
,22.256,7.49E-12,,
,22.258,5.99E-12,,
,22.26,5.77E-12,,
,22.262,5.88E-12,,
,22.264,7.17E-12,,
,22.266,8.46E-12,,
,22.268,9.74E-12,,
,22.27,9.85E-12,,
,22.272,9.10E-12,,
,22.274,8.03E-12,,
,22.276,7.38E-12,,
,22.278,7.70E-12,,
,22.28,8.78E-12,,
,22.282,1.06E-11,,
,22.284,1.22E-11,,
,22.286,1.29E-11,,
,22.288,1.23E-11,,
,22.29,1.10E-11,,
,22.292,9.96E-12,,
,22.294,9.64E-12,,
,22.296,9.96E-12,,
,22.298,1.11E-11,,
,22.3,1.25E-11,,
,22.302,1.35E-11,,
,22.304,1.34E-11,,
,22.306,1.22E-11,,
,22.308,1.08E-11,,
,22.31,9.96E-12,,
,22.312,1.04E-11,,
,22.314,1.15E-11,,
,22.316,1.30E-11,,
,22.318,1.38E-11,,
,22.32,1.38E-11,,
,22.322,1.24E-11,,
,22.324,1.07E-11,,
,22.326,9.42E-12,,
,22.328,9.42E-12,,
,22.33,1.03E-11,,
,22.332,1.21E-11,,
,22.334,1.39E-11,,
,22.336,1.50E-11,,
,22.338,1.47E-11,,
,22.34,1.36E-11,,
,22.342,1.29E-11,,
,22.344,1.30E-11,,
,22.346,1.40E-11,,
,22.348,1.56E-11,,
,22.35,1.76E-11,,
,22.352,1.87E-11,,
,22.354,1.88E-11,,
,22.356,1.76E-11,,
,22.358,1.66E-11,,
,22.36,1.61E-11,,
,22.362,1.67E-11,,
,22.364,1.80E-11,,
,22.366,1.96E-11,,
,22.368,2.08E-11,,
,22.37,2.10E-11,,
,22.372,2.02E-11,,
,22.374,1.88E-11,,
,22.376,1.78E-11,,
,22.378,1.78E-11,,
,22.38,1.88E-11,,
,22.382,2.03E-11,,
,22.384,2.18E-11,,
,22.386,2.25E-11,,
,22.388,2.20E-11,,
,22.39,2.05E-11,,
,22.392,1.91E-11,,
,22.394,1.87E-11,,
,22.396,1.92E-11,,
,22.398,2.06E-11,,
,22.4,2.18E-11,,
,22.402,2.26E-11,,
,22.404,2.24E-11,,
,22.406,2.16E-11,,
,22.408,2.04E-11,,
,22.41,1.97E-11,,
,22.412,2.01E-11,,
,22.414,2.16E-11,,
,22.416,2.33E-11,,
,22.418,2.48E-11,,
,22.42,2.48E-11,,
,22.422,2.36E-11,,
,22.424,2.21E-11,,
,22.426,2.10E-11,,
,22.428,2.06E-11,,
,22.43,2.08E-11,,
,22.432,2.18E-11,,
,22.434,2.33E-11,,
,22.436,2.37E-11,,
,22.438,2.31E-11,,
,22.44,2.12E-11,,
,22.442,1.99E-11,,
,22.444,1.93E-11,,
,22.446,1.99E-11,,
,22.448,2.11E-11,,
,22.45,2.26E-11,,
,22.452,2.34E-11,,
,22.454,2.28E-11,,
,22.456,2.13E-11,,
,22.458,1.97E-11,,
,22.46,1.90E-11,,
,22.462,1.90E-11,,
,22.464,1.99E-11,,
,22.466,2.11E-11,,
,22.468,2.20E-11,,
,22.47,2.18E-11,,
,22.472,2.04E-11,,
,22.474,1.90E-11,,
,22.476,1.79E-11,,
,22.478,1.81E-11,,
,22.48,1.91E-11,,
,22.482,2.07E-11,,
,22.484,2.21E-11,,
,22.486,2.25E-11,,
,22.488,2.18E-11,,
,22.49,2.02E-11,,
,22.492,1.88E-11,,
,22.494,1.82E-11,,
,22.496,1.89E-11,,
,22.498,1.99E-11,,
,22.5,2.12E-11,,
,22.502,2.14E-11,,
,22.504,2.09E-11,,
,22.506,1.93E-11,,
,22.508,1.79E-11,,
,22.51,1.73E-11,,
,22.512,1.75E-11,,
,22.514,1.87E-11,,
,22.516,1.99E-11,,
,22.518,2.11E-11,,
,22.52,2.07E-11,,
,22.522,1.93E-11,,
,22.524,1.72E-11,,
,22.526,1.60E-11,,
,22.528,1.53E-11,,
,22.53,1.61E-11,,
,22.532,1.75E-11,,
,22.534,1.90E-11,,
,22.536,1.93E-11,,
,22.538,1.84E-11,,
,22.54,1.68E-11,,
,22.542,1.56E-11,,
,22.544,1.53E-11,,
,22.546,1.61E-11,,
,22.548,1.75E-11,,
,22.55,1.87E-11,,
,22.552,1.93E-11,,
,22.554,1.84E-11,,
,22.556,1.68E-11,,
,22.558,1.47E-11,,
,22.56,1.33E-11,,
,22.562,1.26E-11,,
,22.564,1.32E-11,,
,22.566,1.41E-11,,
,22.568,1.48E-11,,
,22.57,1.46E-11,,
,22.572,1.30E-11,,
,22.574,1.12E-11,,
,22.576,9.64E-12,,
,22.578,9.21E-12,,
,22.58,9.53E-12,,
,22.582,1.02E-11,,
,22.584,1.09E-11,,
,22.586,1.07E-11,,
,22.588,9.64E-12,,
,22.59,7.60E-12,,
,22.592,5.77E-12,,
,22.594,5.02E-12,,
,22.596,5.13E-12,,
,22.598,6.20E-12,,
,22.6,7.17E-12,,
,22.602,7.92E-12,,
,22.604,7.49E-12,,
,22.606,6.31E-12,,
,22.608,4.91E-12,,
,22.61,4.27E-12,,
,22.612,4.59E-12,,
,22.614,6.09E-12,,
,22.616,7.70E-12,,
,22.618,8.78E-12,,
,22.62,8.67E-12,,
,22.622,7.49E-12,,
,22.624,5.99E-12,,
,22.626,4.70E-12,,
,22.628,4.59E-12,,
,22.63,5.56E-12,,
,22.632,7.17E-12,,
,22.634,8.67E-12,,
,22.636,9.10E-12,,
,22.638,8.24E-12,,
,22.64,6.95E-12,,
,22.642,5.99E-12,,
,22.644,6.20E-12,,
,22.646,7.17E-12,,
,22.648,8.89E-12,,
,22.65,1.07E-11,,
,22.652,1.17E-11,,
,22.654,1.15E-11,,
,22.656,1.03E-11,,
,22.658,9.10E-12,,
,22.66,8.56E-12,,
,22.662,8.67E-12,,
,22.664,9.64E-12,,
,22.666,1.10E-11,,
,22.668,1.21E-11,,
,22.67,1.21E-11,,
,22.672,1.10E-11,,
,22.674,9.74E-12,,
,22.676,8.89E-12,,
,22.678,8.99E-12,,
,22.68,9.96E-12,,
,22.682,1.14E-11,,
,22.684,1.26E-11,,
,22.686,1.30E-11,,
,22.688,1.23E-11,,
,22.69,1.07E-11,,
,22.692,9.31E-12,,
,22.694,8.56E-12,,
,22.696,8.99E-12,,
,22.698,1.04E-11,,
,22.7,1.18E-11,,
,22.702,1.24E-11,,
