5/7/2019, 11:19:22 AM ,,,
 Current Sensitivity ,1.00E-09,,,
 This file comes from It only measurement ,0.00E+00,,,
 Sampling rate ,500,,,
 Number of samples per channel ,-1,,,
 No filter from Labview , , , ,
 , ,,,
 ***End_of_Header*** ,,,,
 , Time , Current , Filtered Current , 
,107.086,-4.53E-12,,
,107.088,-4.86E-12,,
,107.09,-4.75E-12,,
,107.092,-4.00E-12,,
,107.094,-3.14E-12,,
,107.096,-2.49E-12,,
,107.098,-2.60E-12,,
,107.1,-3.46E-12,,
,107.102,-4.43E-12,,
,107.104,-4.86E-12,,
,107.106,-4.64E-12,,
,107.108,-3.89E-12,,
,107.11,-3.03E-12,,
,107.112,-2.28E-12,,
,107.114,-1.85E-12,,
,107.116,-2.28E-12,,
,107.118,-3.25E-12,,
,107.12,-4.43E-12,,
,107.122,-4.86E-12,,
,107.124,-4.86E-12,,
,107.126,-4.00E-12,,
,107.128,-3.25E-12,,
,107.13,-2.71E-12,,
,107.132,-3.25E-12,,
,107.134,-4.00E-12,,
,107.136,-4.64E-12,,
,107.138,-4.86E-12,,
,107.14,-4.75E-12,,
,107.142,-4.32E-12,,
,107.144,-3.46E-12,,
,107.146,-2.82E-12,,
,107.148,-2.82E-12,,
,107.15,-3.46E-12,,
,107.152,-4.53E-12,,
,107.154,-4.96E-12,,
,107.156,-5.07E-12,,
,107.158,-4.43E-12,,
,107.16,-3.78E-12,,
,107.162,-3.14E-12,,
,107.164,-2.92E-12,,
,107.166,-3.25E-12,,
,107.168,-4.00E-12,,
,107.17,-4.75E-12,,
,107.172,-4.86E-12,,
,107.174,-4.64E-12,,
,107.176,-4.21E-12,,
,107.178,-3.78E-12,,
,107.18,-3.25E-12,,
,107.182,-3.35E-12,,
,107.184,-4.21E-12,,
,107.186,-5.07E-12,,
,107.188,-5.50E-12,,
,107.19,-5.39E-12,,
,107.192,-5.07E-12,,
,107.194,-4.43E-12,,
,107.196,-3.89E-12,,
,107.198,-3.89E-12,,
,107.2,-4.32E-12,,
,107.202,-5.07E-12,,
,107.204,-5.61E-12,,
,107.206,-5.72E-12,,
,107.208,-5.07E-12,,
,107.21,-4.10E-12,,
,107.212,-3.14E-12,,
,107.214,-2.92E-12,,
,107.216,-3.46E-12,,
,107.218,-4.53E-12,,
,107.22,-5.50E-12,,
,107.222,-5.72E-12,,
,107.224,-5.29E-12,,
,107.226,-4.21E-12,,
,107.228,-3.35E-12,,
,107.23,-3.03E-12,,
,107.232,-3.46E-12,,
,107.234,-4.32E-12,,
,107.236,-4.96E-12,,
,107.238,-5.07E-12,,
,107.24,-4.75E-12,,
,107.242,-3.78E-12,,
,107.244,-3.03E-12,,
,107.246,-2.17E-12,,
,107.248,-2.39E-12,,
,107.25,-3.03E-12,,
,107.252,-4.21E-12,,
,107.254,-4.96E-12,,
,107.256,-5.18E-12,,
,107.258,-4.53E-12,,
,107.26,-3.78E-12,,
,107.262,-3.14E-12,,
,107.264,-3.03E-12,,
,107.266,-3.46E-12,,
,107.268,-4.10E-12,,
,107.27,-4.86E-12,,
,107.272,-5.18E-12,,
,107.274,-5.18E-12,,
,107.276,-4.64E-12,,
,107.278,-3.89E-12,,
,107.28,-3.25E-12,,
,107.282,-3.46E-12,,
,107.284,-4.21E-12,,
,107.286,-5.29E-12,,
,107.288,-5.72E-12,,
,107.29,-5.50E-12,,
,107.292,-4.64E-12,,
,107.294,-3.57E-12,,
,107.296,-2.82E-12,,
,107.298,-2.71E-12,,
,107.3,-3.78E-12,,
,107.302,-4.64E-12,,
,107.304,-5.29E-12,,
,107.306,-5.07E-12,,
,107.308,-4.75E-12,,
,107.31,-4.21E-12,,
,107.312,-3.46E-12,,
,107.314,-3.46E-12,,
,107.316,-3.78E-12,,
,107.318,-4.64E-12,,
,107.32,-5.07E-12,,
,107.322,-5.50E-12,,
,107.324,-5.39E-12,,
,107.326,-4.86E-12,,
,107.328,-3.89E-12,,
,107.33,-3.46E-12,,
,107.332,-3.57E-12,,
,107.334,-4.53E-12,,
,107.336,-5.29E-12,,
,107.338,-5.82E-12,,
,107.34,-5.50E-12,,
,107.342,-4.75E-12,,
,107.344,-3.89E-12,,
,107.346,-3.25E-12,,
,107.348,-3.25E-12,,
,107.35,-3.78E-12,,
,107.352,-4.53E-12,,
,107.354,-5.18E-12,,
,107.356,-5.18E-12,,
,107.358,-4.64E-12,,
,107.36,-3.68E-12,,
,107.362,-3.03E-12,,
,107.364,-3.14E-12,,
,107.366,-3.89E-12,,
,107.368,-5.07E-12,,
,107.37,-5.61E-12,,
,107.372,-5.72E-12,,
,107.374,-5.18E-12,,
,107.376,-4.53E-12,,
,107.378,-3.78E-12,,
,107.38,-3.46E-12,,
,107.382,-3.89E-12,,
,107.384,-4.64E-12,,
,107.386,-5.39E-12,,
,107.388,-5.82E-12,,
,107.39,-5.93E-12,,
,107.392,-5.61E-12,,
,107.394,-4.75E-12,,
,107.396,-4.00E-12,,
,107.398,-3.78E-12,,
,107.4,-4.64E-12,,
,107.402,-5.72E-12,,
,107.404,-6.36E-12,,
,107.406,-6.04E-12,,
,107.408,-5.39E-12,,
,107.41,-4.53E-12,,
,107.412,-3.89E-12,,
,107.414,-3.68E-12,,
,107.416,-4.10E-12,,
,107.418,-4.96E-12,,
,107.42,-5.82E-12,,
,107.422,-6.47E-12,,
,107.424,-6.25E-12,,
,107.426,-5.39E-12,,
,107.428,-4.21E-12,,
,107.43,-3.78E-12,,
,107.432,-4.21E-12,,
,107.434,-4.86E-12,,
,107.436,-5.61E-12,,
,107.438,-6.04E-12,,
,107.44,-6.04E-12,,
,107.442,-5.39E-12,,
,107.444,-4.32E-12,,
,107.446,-3.78E-12,,
,107.448,-3.78E-12,,
,107.45,-4.53E-12,,
,107.452,-5.39E-12,,
,107.454,-5.93E-12,,
,107.456,-5.93E-12,,
,107.458,-5.50E-12,,
,107.46,-4.86E-12,,
,107.462,-4.10E-12,,
,107.464,-4.00E-12,,
,107.466,-4.43E-12,,
,107.468,-5.29E-12,,
,107.47,-5.82E-12,,
,107.472,-5.93E-12,,
,107.474,-5.61E-12,,
,107.476,-4.53E-12,,
,107.478,-3.68E-12,,
,107.48,-3.35E-12,,
,107.482,-4.00E-12,,
,107.484,-4.75E-12,,
,107.486,-5.50E-12,,
,107.488,-5.93E-12,,
,107.49,-6.14E-12,,
,107.492,-5.39E-12,,
,107.494,-4.53E-12,,
,107.496,-3.89E-12,,
,107.498,-4.21E-12,,
,107.5,-4.96E-12,,
,107.502,-5.61E-12,,
,107.504,-6.25E-12,,
,107.506,-6.36E-12,,
,107.508,-6.04E-12,,
,107.51,-5.29E-12,,
,107.512,-4.43E-12,,
,107.514,-4.32E-12,,
,107.516,-4.64E-12,,
,107.518,-5.82E-12,,
,107.52,-6.47E-12,,
,107.522,-6.68E-12,,
,107.524,-6.14E-12,,
,107.526,-5.50E-12,,
,107.528,-4.75E-12,,
,107.53,-4.32E-12,,
,107.532,-4.32E-12,,
,107.534,-5.07E-12,,
,107.536,-5.72E-12,,
,107.538,-6.36E-12,,
,107.54,-5.93E-12,,
,107.542,-5.29E-12,,
,107.544,-4.10E-12,,
,107.546,-3.46E-12,,
,107.548,-3.46E-12,,
,107.55,-4.32E-12,,
,107.552,-5.39E-12,,
,107.554,-5.82E-12,,
,107.556,-5.82E-12,,
,107.558,-5.18E-12,,
,107.56,-4.32E-12,,
,107.562,-3.46E-12,,
,107.564,-3.25E-12,,
,107.566,-3.89E-12,,
,107.568,-4.64E-12,,
,107.57,-5.39E-12,,
,107.572,-5.39E-12,,
,107.574,-5.07E-12,,
,107.576,-3.89E-12,,
,107.578,-3.03E-12,,
,107.58,-2.28E-12,,
,107.582,-2.49E-12,,
,107.584,-3.25E-12,,
,107.586,-4.32E-12,,
,107.588,-4.96E-12,,
,107.59,-4.75E-12,,
,107.592,-4.10E-12,,
,107.594,-3.14E-12,,
,107.596,-2.49E-12,,
,107.598,-2.39E-12,,
,107.6,-3.03E-12,,
,107.602,-3.89E-12,,
,107.604,-4.64E-12,,
,107.606,-4.86E-12,,
,107.608,-4.32E-12,,
,107.61,-3.35E-12,,
,107.612,-2.49E-12,,
,107.614,-2.49E-12,,
,107.616,-2.92E-12,,
,107.618,-3.89E-12,,
,107.62,-4.75E-12,,
,107.622,-5.39E-12,,
,107.624,-5.18E-12,,
,107.626,-4.21E-12,,
,107.628,-3.35E-12,,
,107.63,-2.82E-12,,
,107.632,-3.25E-12,,
,107.634,-3.89E-12,,
,107.636,-4.75E-12,,
,107.638,-5.18E-12,,
,107.64,-5.07E-12,,
,107.642,-4.64E-12,,
,107.644,-3.89E-12,,
,107.646,-3.35E-12,,
,107.648,-3.25E-12,,
,107.65,-3.89E-12,,
,107.652,-4.64E-12,,
,107.654,-5.50E-12,,
,107.656,-5.61E-12,,
,107.658,-5.29E-12,,
,107.66,-4.53E-12,,
,107.662,-3.57E-12,,
,107.664,-3.35E-12,,
,107.666,-3.57E-12,,
,107.668,-4.53E-12,,
,107.67,-5.29E-12,,
,107.672,-5.61E-12,,
,107.674,-5.29E-12,,
,107.676,-4.43E-12,,
,107.678,-3.46E-12,,
,107.68,-2.92E-12,,
,107.682,-3.25E-12,,
,107.684,-4.10E-12,,
,107.686,-4.96E-12,,
,107.688,-5.29E-12,,
,107.69,-5.18E-12,,
,107.692,-4.75E-12,,
,107.694,-3.89E-12,,
,107.696,-3.03E-12,,
,107.698,-3.03E-12,,
,107.7,-3.46E-12,,
,107.702,-4.21E-12,,
,107.704,-4.21E-12,,
,107.706,-4.10E-12,,
,107.708,-3.46E-12,,
,107.71,-2.82E-12,,
,107.712,-2.07E-12,,
,107.714,-1.96E-12,,
,107.716,-2.28E-12,,
,107.718,-3.25E-12,,
,107.72,-4.00E-12,,
,107.722,-4.43E-12,,
,107.724,-4.10E-12,,
,107.726,-3.35E-12,,
,107.728,-2.49E-12,,
,107.73,-1.96E-12,,
,107.732,-2.07E-12,,
,107.734,-2.82E-12,,
,107.736,-3.57E-12,,
,107.738,-4.10E-12,,
,107.74,-3.78E-12,,
,107.742,-3.14E-12,,
,107.744,-2.07E-12,,
,107.746,-1.31E-12,,
,107.748,-1.21E-12,,
,107.75,-1.96E-12,,
,107.752,-3.03E-12,,
,107.754,-3.89E-12,,
,107.756,-4.21E-12,,
,107.758,-3.68E-12,,
,107.76,-2.71E-12,,
,107.762,-1.64E-12,,
,107.764,-1.42E-12,,
,107.766,-1.85E-12,,
,107.768,-2.71E-12,,
,107.77,-3.57E-12,,
,107.772,-3.78E-12,,
,107.774,-3.25E-12,,
,107.776,-2.39E-12,,
,107.778,-1.64E-12,,
,107.78,-1.42E-12,,
,107.782,-1.53E-12,,
,107.784,-2.60E-12,,
,107.786,-3.25E-12,,
,107.788,-3.89E-12,,
,107.79,-3.78E-12,,
,107.792,-3.46E-12,,
,107.794,-2.60E-12,,
,107.796,-1.74E-12,,
,107.798,-1.53E-12,,
,107.8,-2.39E-12,,
,107.802,-3.46E-12,,
,107.804,-4.32E-12,,
,107.806,-4.21E-12,,
,107.808,-3.46E-12,,
,107.81,-2.60E-12,,
,107.812,-1.74E-12,,
,107.814,-1.64E-12,,
,107.816,-2.07E-12,,
,107.818,-3.25E-12,,
,107.82,-4.10E-12,,
,107.822,-4.53E-12,,
,107.824,-4.21E-12,,
,107.826,-3.46E-12,,
,107.828,-2.71E-12,,
,107.83,-2.07E-12,,
,107.832,-2.39E-12,,
,107.834,-3.03E-12,,
,107.836,-4.10E-12,,
,107.838,-4.64E-12,,
,107.84,-4.64E-12,,
,107.842,-4.00E-12,,
,107.844,-2.92E-12,,
,107.846,-2.17E-12,,
,107.848,-2.07E-12,,
,107.85,-2.71E-12,,
,107.852,-3.68E-12,,
,107.854,-4.53E-12,,
,107.856,-4.86E-12,,
,107.858,-4.43E-12,,
,107.86,-3.57E-12,,
,107.862,-2.92E-12,,
,107.864,-2.82E-12,,
,107.866,-3.35E-12,,
,107.868,-4.10E-12,,
,107.87,-4.75E-12,,
,107.872,-4.96E-12,,
,107.874,-4.53E-12,,
,107.876,-3.89E-12,,
,107.878,-3.03E-12,,
,107.88,-2.82E-12,,
,107.882,-3.14E-12,,
,107.884,-4.10E-12,,
,107.886,-5.07E-12,,
,107.888,-5.72E-12,,
,107.89,-5.72E-12,,
,107.892,-5.18E-12,,
,107.894,-4.21E-12,,
,107.896,-3.46E-12,,
,107.898,-3.46E-12,,
,107.9,-4.32E-12,,
,107.902,-5.29E-12,,
,107.904,-5.82E-12,,
,107.906,-5.93E-12,,
,107.908,-5.72E-12,,
,107.91,-5.18E-12,,
,107.912,-4.43E-12,,
,107.914,-4.21E-12,,
,107.916,-4.53E-12,,
,107.918,-5.50E-12,,
,107.92,-6.47E-12,,
,107.922,-7.22E-12,,
,107.924,-7.22E-12,,
,107.926,-6.47E-12,,
,107.928,-5.61E-12,,
,107.93,-5.18E-12,,
,107.932,-5.50E-12,,
,107.934,-6.25E-12,,
,107.936,-7.00E-12,,
,107.938,-7.43E-12,,
,107.94,-7.11E-12,,
,107.942,-6.68E-12,,
,107.944,-6.04E-12,,
,107.946,-5.72E-12,,
,107.948,-5.72E-12,,
,107.95,-6.14E-12,,
,107.952,-7.00E-12,,
,107.954,-7.75E-12,,
,107.956,-8.08E-12,,
,107.958,-7.65E-12,,
,107.96,-6.57E-12,,
,107.962,-5.72E-12,,
,107.964,-5.39E-12,,
,107.966,-5.82E-12,,
,107.968,-6.36E-12,,
,107.97,-6.90E-12,,
,107.972,-7.00E-12,,
,107.974,-6.90E-12,,
,107.976,-6.25E-12,,
,107.978,-5.72E-12,,
,107.98,-5.29E-12,,
,107.982,-5.61E-12,,
,107.984,-6.14E-12,,
,107.986,-6.90E-12,,
,107.988,-7.33E-12,,
,107.99,-7.22E-12,,
,107.992,-6.68E-12,,
,107.994,-5.72E-12,,
,107.996,-5.18E-12,,
,107.998,-5.18E-12,,
,108,-5.93E-12,,
,108.002,-6.68E-12,,
,108.004,-7.22E-12,,
,108.006,-7.22E-12,,
,108.008,-6.90E-12,,
,108.01,-6.25E-12,,
,108.012,-5.50E-12,,
,108.014,-5.29E-12,,
,108.016,-5.61E-12,,
,108.018,-6.57E-12,,
,108.02,-7.22E-12,,
,108.022,-7.43E-12,,
,108.024,-7.11E-12,,
,108.026,-6.57E-12,,
,108.028,-5.93E-12,,
,108.03,-5.61E-12,,
,108.032,-5.82E-12,,
,108.034,-6.79E-12,,
,108.036,-7.65E-12,,
,108.038,-8.29E-12,,
,108.04,-8.08E-12,,
,108.042,-7.75E-12,,
,108.044,-7.00E-12,,
,108.046,-6.79E-12,,
,108.048,-6.57E-12,,
,108.05,-6.90E-12,,
,108.052,-7.33E-12,,
,108.054,-8.18E-12,,
,108.056,-8.40E-12,,
,108.058,-8.18E-12,,
,108.06,-7.11E-12,,
,108.062,-6.68E-12,,
,108.064,-6.57E-12,,
,108.066,-7.54E-12,,
,108.068,-8.40E-12,,
,108.07,-9.26E-12,,
,108.072,-9.47E-12,,
,108.074,-9.15E-12,,
,108.076,-8.51E-12,,
,108.078,-7.75E-12,,
,108.08,-7.43E-12,,
,108.082,-7.75E-12,,
,108.084,-8.51E-12,,
,108.086,-9.37E-12,,
,108.088,-9.47E-12,,
,108.09,-9.37E-12,,
,108.092,-8.61E-12,,
,108.094,-8.08E-12,,
,108.096,-7.33E-12,,
,108.098,-7.65E-12,,
,108.1,-8.29E-12,,
,108.102,-9.47E-12,,
,108.104,-1.01E-11,,
,108.106,-1.03E-11,,
,108.108,-1.00E-11,,
,108.11,-9.26E-12,,
,108.112,-8.51E-12,,
,108.114,-8.08E-12,,
,108.116,-8.61E-12,,
,108.118,-9.58E-12,,
,108.12,-1.07E-11,,
,108.122,-1.12E-11,,
,108.124,-1.12E-11,,
,108.126,-1.05E-11,,
,108.128,-9.79E-12,,
,108.13,-9.37E-12,,
,108.132,-9.90E-12,,
,108.134,-1.08E-11,,
,108.136,-1.16E-11,,
,108.138,-1.19E-11,,
,108.14,-1.18E-11,,
,108.142,-1.11E-11,,
,108.144,-1.01E-11,,
,108.146,-9.47E-12,,
,108.148,-9.47E-12,,
,108.15,-1.01E-11,,
,108.152,-1.09E-11,,
,108.154,-1.16E-11,,
,108.156,-1.15E-11,,
,108.158,-1.09E-11,,
,108.16,-9.90E-12,,
,108.162,-9.37E-12,,
,108.164,-9.26E-12,,
,108.166,-9.58E-12,,
,108.168,-1.03E-11,,
,108.17,-1.11E-11,,
,108.172,-1.13E-11,,
,108.174,-1.09E-11,,
,108.176,-1.00E-11,,
,108.178,-9.37E-12,,
,108.18,-8.72E-12,,
,108.182,-8.94E-12,,
,108.184,-9.58E-12,,
,108.186,-1.08E-11,,
,108.188,-1.13E-11,,
,108.19,-1.12E-11,,
,108.192,-1.05E-11,,
,108.194,-9.79E-12,,
,108.196,-9.37E-12,,
,108.198,-9.37E-12,,
,108.2,-9.69E-12,,
,108.202,-1.03E-11,,
,108.204,-1.07E-11,,
,108.206,-1.05E-11,,
,108.208,-1.00E-11,,
,108.21,-9.15E-12,,
,108.212,-8.29E-12,,
,108.214,-7.65E-12,,
,108.216,-7.75E-12,,
,108.218,-8.51E-12,,
,108.22,-9.15E-12,,
,108.222,-9.37E-12,,
,108.224,-9.04E-12,,
,108.226,-8.40E-12,,
,108.228,-7.65E-12,,
,108.23,-7.11E-12,,
,108.232,-7.22E-12,,
,108.234,-7.86E-12,,
,108.236,-8.61E-12,,
,108.238,-8.94E-12,,
,108.24,-8.61E-12,,
,108.242,-7.86E-12,,
,108.244,-6.90E-12,,
,108.246,-6.57E-12,,
,108.248,-6.79E-12,,
,108.25,-7.54E-12,,
,108.252,-8.40E-12,,
,108.254,-8.94E-12,,
,108.256,-9.15E-12,,
,108.258,-8.51E-12,,
,108.26,-7.43E-12,,
,108.262,-6.57E-12,,
,108.264,-6.36E-12,,
,108.266,-7.00E-12,,
,108.268,-7.65E-12,,
,108.27,-8.08E-12,,
,108.272,-8.18E-12,,
,108.274,-7.86E-12,,
,108.276,-7.22E-12,,
,108.278,-6.36E-12,,
,108.28,-5.93E-12,,
,108.282,-6.25E-12,,
,108.284,-7.11E-12,,
,108.286,-7.97E-12,,
,108.288,-8.40E-12,,
,108.29,-8.40E-12,,
,108.292,-7.86E-12,,
,108.294,-7.22E-12,,
,108.296,-6.79E-12,,
,108.298,-7.00E-12,,
,108.3,-7.75E-12,,
,108.302,-8.94E-12,,
,108.304,-9.90E-12,,
,108.306,-1.03E-11,,
,108.308,-9.90E-12,,
,108.31,-9.37E-12,,
,108.312,-8.61E-12,,
,108.314,-8.40E-12,,
,108.316,-8.72E-12,,
,108.318,-9.79E-12,,
,108.32,-1.07E-11,,
,108.322,-1.11E-11,,
,108.324,-1.10E-11,,
,108.326,-1.05E-11,,
,108.328,-9.90E-12,,
,108.33,-9.47E-12,,
,108.332,-9.58E-12,,
,108.334,-1.04E-11,,
,108.336,-1.14E-11,,
,108.338,-1.20E-11,,
,108.34,-1.19E-11,,
,108.342,-1.12E-11,,
,108.344,-1.02E-11,,
,108.346,-9.79E-12,,
,108.348,-9.90E-12,,
,108.35,-1.09E-11,,
,108.352,-1.20E-11,,
,108.354,-1.29E-11,,
,108.356,-1.31E-11,,
,108.358,-1.25E-11,,
,108.36,-1.18E-11,,
,108.362,-1.10E-11,,
,108.364,-1.08E-11,,
,108.366,-1.12E-11,,
,108.368,-1.23E-11,,
,108.37,-1.32E-11,,
,108.372,-1.36E-11,,
,108.374,-1.34E-11,,
,108.376,-1.27E-11,,
,108.378,-1.20E-11,,
,108.38,-1.14E-11,,
,108.382,-1.14E-11,,
,108.384,-1.23E-11,,
,108.386,-1.36E-11,,
,108.388,-1.44E-11,,
,108.39,-1.45E-11,,
,108.392,-1.39E-11,,
,108.394,-1.33E-11,,
,108.396,-1.26E-11,,
,108.398,-1.25E-11,,
,108.4,-1.31E-11,,
,108.402,-1.41E-11,,
,108.404,-1.49E-11,,
,108.406,-1.49E-11,,
,108.408,-1.46E-11,,
,108.41,-1.38E-11,,
,108.412,-1.31E-11,,
,108.414,-1.30E-11,,
,108.416,-1.36E-11,,
,108.418,-1.44E-11,,
,108.42,-1.49E-11,,
,108.422,-1.52E-11,,
,108.424,-1.48E-11,,
,108.426,-1.42E-11,,
,108.428,-1.34E-11,,
,108.43,-1.30E-11,,
,108.432,-1.33E-11,,
,108.434,-1.40E-11,,
,108.436,-1.48E-11,,
,108.438,-1.51E-11,,
,108.44,-1.49E-11,,
,108.442,-1.44E-11,,
,108.444,-1.38E-11,,
,108.446,-1.32E-11,,
,108.448,-1.31E-11,,
,108.45,-1.38E-11,,
,108.452,-1.48E-11,,
,108.454,-1.57E-11,,
,108.456,-1.57E-11,,
,108.458,-1.52E-11,,
,108.46,-1.41E-11,,
,108.462,-1.33E-11,,
,108.464,-1.32E-11,,
,108.466,-1.39E-11,,
,108.468,-1.48E-11,,
,108.47,-1.53E-11,,
,108.472,-1.54E-11,,
,108.474,-1.48E-11,,
,108.476,-1.42E-11,,
,108.478,-1.33E-11,,
,108.48,-1.30E-11,,
,108.482,-1.30E-11,,
,108.484,-1.38E-11,,
,108.486,-1.46E-11,,
,108.488,-1.53E-11,,
,108.49,-1.53E-11,,
,108.492,-1.47E-11,,
,108.494,-1.40E-11,,
,108.496,-1.31E-11,,
,108.498,-1.30E-11,,
,108.5,-1.36E-11,,
,108.502,-1.46E-11,,
,108.504,-1.51E-11,,
,108.506,-1.51E-11,,
,108.508,-1.45E-11,,
,108.51,-1.39E-11,,
,108.512,-1.33E-11,,
,108.514,-1.31E-11,,
,108.516,-1.34E-11,,
,108.518,-1.41E-11,,
,108.52,-1.45E-11,,
,108.522,-1.47E-11,,
,108.524,-1.45E-11,,
,108.526,-1.40E-11,,
,108.528,-1.32E-11,,
,108.53,-1.28E-11,,
,108.532,-1.28E-11,,
,108.534,-1.36E-11,,
,108.536,-1.42E-11,,
,108.538,-1.47E-11,,
,108.54,-1.45E-11,,
,108.542,-1.40E-11,,
,108.544,-1.31E-11,,
,108.546,-1.25E-11,,
,108.548,-1.25E-11,,
,108.55,-1.33E-11,,
,108.552,-1.43E-11,,
,108.554,-1.49E-11,,
,108.556,-1.51E-11,,
,108.558,-1.45E-11,,
,108.56,-1.33E-11,,
,108.562,-1.23E-11,,
,108.564,-1.18E-11,,
,108.566,-1.23E-11,,
,108.568,-1.31E-11,,
,108.57,-1.40E-11,,
,108.572,-1.44E-11,,
,108.574,-1.40E-11,,
,108.576,-1.32E-11,,
,108.578,-1.23E-11,,
,108.58,-1.17E-11,,
,108.582,-1.18E-11,,
,108.584,-1.25E-11,,
,108.586,-1.36E-11,,
,108.588,-1.41E-11,,
,108.59,-1.41E-11,,
,108.592,-1.32E-11,,
,108.594,-1.24E-11,,
,108.596,-1.17E-11,,
,108.598,-1.16E-11,,
,108.6,-1.23E-11,,
,108.602,-1.31E-11,,
,108.604,-1.39E-11,,
,108.606,-1.38E-11,,
,108.608,-1.31E-11,,
,108.61,-1.23E-11,,
,108.612,-1.15E-11,,
,108.614,-1.12E-11,,
,108.616,-1.17E-11,,
,108.618,-1.25E-11,,
,108.62,-1.34E-11,,
,108.622,-1.38E-11,,
,108.624,-1.36E-11,,
,108.626,-1.28E-11,,
,108.628,-1.16E-11,,
,108.63,-1.10E-11,,
,108.632,-1.10E-11,,
,108.634,-1.17E-11,,
,108.636,-1.27E-11,,
,108.638,-1.32E-11,,
,108.64,-1.30E-11,,
,108.642,-1.24E-11,,
,108.644,-1.15E-11,,
,108.646,-1.08E-11,,
,108.648,-1.07E-11,,
,108.65,-1.10E-11,,
,108.652,-1.20E-11,,
,108.654,-1.25E-11,,
,108.656,-1.26E-11,,
,108.658,-1.19E-11,,
,108.66,-1.12E-11,,
,108.662,-1.05E-11,,
,108.664,-1.03E-11,,
,108.666,-1.08E-11,,
,108.668,-1.14E-11,,
,108.67,-1.18E-11,,
,108.672,-1.17E-11,,
,108.674,-1.15E-11,,
,108.676,-1.10E-11,,
,108.678,-1.03E-11,,
,108.68,-9.79E-12,,
,108.682,-9.79E-12,,
,108.684,-1.07E-11,,
,108.686,-1.14E-11,,
,108.688,-1.22E-11,,
,108.69,-1.17E-11,,
,108.692,-1.11E-11,,
,108.694,-9.90E-12,,
,108.696,-9.37E-12,,
,108.698,-9.15E-12,,
,108.7,-9.90E-12,,
,108.702,-1.09E-11,,
,108.704,-1.16E-11,,
,108.706,-1.19E-11,,
,108.708,-1.15E-11,,
,108.71,-1.07E-11,,
,108.712,-9.47E-12,,
,108.714,-9.04E-12,,
,108.716,-9.37E-12,,
,108.718,-1.01E-11,,
,108.72,-1.08E-11,,
,108.722,-1.10E-11,,
,108.724,-1.05E-11,,
,108.726,-9.58E-12,,
,108.728,-8.61E-12,,
,108.73,-8.08E-12,,
,108.732,-8.29E-12,,
,108.734,-8.83E-12,,
,108.736,-9.58E-12,,
,108.738,-9.90E-12,,
,108.74,-9.90E-12,,
,108.742,-9.47E-12,,
,108.744,-8.61E-12,,
,108.746,-8.18E-12,,
,108.748,-7.97E-12,,
,108.75,-8.83E-12,,
,108.752,-9.47E-12,,
,108.754,-1.01E-11,,
,108.756,-9.90E-12,,
,108.758,-9.47E-12,,
,108.76,-8.72E-12,,
,108.762,-8.08E-12,,
,108.764,-7.86E-12,,
,108.766,-8.51E-12,,
,108.768,-9.58E-12,,
,108.77,-1.04E-11,,
,108.772,-1.07E-11,,
,108.774,-1.03E-11,,
,108.776,-9.69E-12,,
,108.778,-8.94E-12,,
,108.78,-8.29E-12,,
,108.782,-8.29E-12,,
,108.784,-8.72E-12,,
,108.786,-9.47E-12,,
,108.788,-9.90E-12,,
,108.79,-1.00E-11,,
,108.792,-9.47E-12,,
,108.794,-8.83E-12,,
,108.796,-8.40E-12,,
,108.798,-8.61E-12,,
,108.8,-9.26E-12,,
,108.802,-1.00E-11,,
,108.804,-1.05E-11,,
,108.806,-1.07E-11,,
,108.808,-1.02E-11,,
,108.81,-9.47E-12,,
,108.812,-8.72E-12,,
,108.814,-8.40E-12,,
,108.816,-9.04E-12,,
,108.818,-9.69E-12,,
,108.82,-1.05E-11,,
,108.822,-1.09E-11,,
,108.824,-1.10E-11,,
,108.826,-1.03E-11,,
,108.828,-9.47E-12,,
,108.83,-9.04E-12,,
,108.832,-9.47E-12,,
,108.834,-1.05E-11,,
,108.836,-1.15E-11,,
,108.838,-1.19E-11,,
,108.84,-1.18E-11,,
,108.842,-1.13E-11,,
,108.844,-1.07E-11,,
,108.846,-1.01E-11,,
,108.848,-9.90E-12,,
,108.85,-1.03E-11,,
,108.852,-1.08E-11,,
,108.854,-1.13E-11,,
,108.856,-1.15E-11,,
,108.858,-1.11E-11,,
,108.86,-1.05E-11,,
,108.862,-9.69E-12,,
,108.864,-9.58E-12,,
,108.866,-9.79E-12,,
,108.868,-1.04E-11,,
,108.87,-1.12E-11,,
,108.872,-1.14E-11,,
,108.874,-1.11E-11,,
,108.876,-1.00E-11,,
,108.878,-9.04E-12,,
,108.88,-8.72E-12,,
,108.882,-8.94E-12,,
,108.884,-9.69E-12,,
,108.886,-1.02E-11,,
,108.888,-1.05E-11,,
,108.89,-1.02E-11,,
,108.892,-9.58E-12,,
,108.894,-8.72E-12,,
,108.896,-8.18E-12,,
,108.898,-8.29E-12,,
,108.9,-8.94E-12,,
,108.902,-9.79E-12,,
,108.904,-1.02E-11,,
,108.906,-1.03E-11,,
,108.908,-9.79E-12,,
,108.91,-9.15E-12,,
,108.912,-8.29E-12,,
,108.914,-7.97E-12,,
,108.916,-8.08E-12,,
,108.918,-8.72E-12,,
,108.92,-9.26E-12,,
,108.922,-9.37E-12,,
,108.924,-8.94E-12,,
,108.926,-8.29E-12,,
,108.928,-7.54E-12,,
,108.93,-7.22E-12,,
