5/7/2019, 10:22:38 AM ,,,
,33.974,-2.47E-11,,
,33.976,-2.35E-11,,
,33.978,-2.27E-11,,
,33.98,-2.22E-11,,
,33.982,-2.27E-11,,
,33.984,-2.31E-11,,
,33.986,-2.34E-11,,
,33.988,-2.31E-11,,
,33.99,-2.24E-11,,
,33.992,-2.14E-11,,
,33.994,-2.05E-11,,
,33.996,-2.01E-11,,
,33.998,-2.03E-11,,
,34,-2.07E-11,,
,34.002,-2.11E-11,,
,34.004,-2.09E-11,,
,34.006,-2.04E-11,,
,34.008,-1.95E-11,,
,34.01,-1.87E-11,,
,34.012,-1.81E-11,,
,34.014,-1.82E-11,,
,34.016,-1.85E-11,,
,34.018,-1.89E-11,,
,34.02,-1.90E-11,,
,34.022,-1.89E-11,,
,34.024,-1.80E-11,,
,34.026,-1.69E-11,,
,34.028,-1.56E-11,,
,34.03,-1.55E-11,,
,34.032,-1.58E-11,,
,34.034,-1.65E-11,,
,34.036,-1.68E-11,,
,34.038,-1.68E-11,,
,34.04,-1.61E-11,,
,34.042,-1.52E-11,,
,34.044,-1.41E-11,,
,34.046,-1.39E-11,,
,34.048,-1.41E-11,,
,34.05,-1.45E-11,,
,34.052,-1.49E-11,,
,34.054,-1.52E-11,,
,34.056,-1.48E-11,,
,34.058,-1.41E-11,,
,34.06,-1.30E-11,,
,34.062,-1.26E-11,,
,34.064,-1.26E-11,,
,34.066,-1.32E-11,,
,34.068,-1.38E-11,,
,34.07,-1.39E-11,,
,34.072,-1.36E-11,,
,34.074,-1.31E-11,,
,34.076,-1.24E-11,,
,34.078,-1.18E-11,,
,34.08,-1.16E-11,,
,34.082,-1.20E-11,,
,34.084,-1.28E-11,,
,34.086,-1.33E-11,,
,34.088,-1.33E-11,,
,34.09,-1.27E-11,,
,34.092,-1.18E-11,,
,34.094,-1.11E-11,,
,34.096,-1.08E-11,,
,34.098,-1.11E-11,,
,34.1,-1.17E-11,,
,34.102,-1.25E-11,,
,34.104,-1.26E-11,,
,34.106,-1.25E-11,,
,34.108,-1.16E-11,,
,34.11,-1.09E-11,,
,34.112,-1.03E-11,,
,34.114,-1.07E-11,,
,34.116,-1.13E-11,,
,34.118,-1.18E-11,,
,34.12,-1.19E-11,,
,34.122,-1.18E-11,,
,34.124,-1.13E-11,,
,34.126,-1.07E-11,,
,34.128,-9.90E-12,,
,34.13,-9.79E-12,,
,34.132,-1.04E-11,,
,34.134,-1.14E-11,,
,34.136,-1.20E-11,,
,34.138,-1.20E-11,,
,34.14,-1.15E-11,,
,34.142,-1.08E-11,,
,34.144,-1.02E-11,,
,34.146,-1.01E-11,,
,34.148,-1.04E-11,,
,34.15,-1.11E-11,,
,34.152,-1.17E-11,,
,34.154,-1.20E-11,,
,34.156,-1.18E-11,,
,34.158,-1.11E-11,,
,34.16,-1.02E-11,,
,34.162,-9.58E-12,,
,34.164,-9.90E-12,,
,34.166,-1.07E-11,,
,34.168,-1.15E-11,,
,34.17,-1.19E-11,,
,34.172,-1.20E-11,,
,34.174,-1.15E-11,,
,34.176,-1.09E-11,,
,34.178,-1.03E-11,,
,34.18,-1.07E-11,,
,34.182,-1.14E-11,,
,34.184,-1.23E-11,,
,34.186,-1.28E-11,,
,34.188,-1.28E-11,,
,34.19,-1.25E-11,,
,34.192,-1.15E-11,,
,34.194,-1.08E-11,,
,34.196,-1.07E-11,,
,34.198,-1.12E-11,,
,34.2,-1.20E-11,,
,34.202,-1.27E-11,,
,34.204,-1.29E-11,,
,34.206,-1.25E-11,,
,34.208,-1.15E-11,,
,34.21,-1.10E-11,,
,34.212,-1.05E-11,,
,34.214,-1.08E-11,,
,34.216,-1.11E-11,,
,34.218,-1.17E-11,,
,34.22,-1.19E-11,,
,34.222,-1.19E-11,,
,34.224,-1.12E-11,,
,34.226,-1.05E-11,,
,34.228,-9.79E-12,,
,34.23,-9.69E-12,,
,34.232,-1.00E-11,,
,34.234,-1.07E-11,,
,34.236,-1.12E-11,,
,34.238,-1.12E-11,,
,34.24,-1.05E-11,,
,34.242,-9.79E-12,,
,34.244,-9.15E-12,,
,34.246,-8.94E-12,,
,34.248,-9.26E-12,,
,34.25,-9.90E-12,,
,34.252,-1.04E-11,,
,34.254,-1.05E-11,,
,34.256,-1.01E-11,,
,34.258,-9.58E-12,,
,34.26,-8.83E-12,,
,34.262,-8.40E-12,,
,34.264,-8.51E-12,,
,34.266,-9.04E-12,,
,34.268,-9.58E-12,,
,34.27,-9.90E-12,,
,34.272,-9.79E-12,,
,34.274,-9.37E-12,,
,34.276,-8.51E-12,,
,34.278,-7.75E-12,,
,34.28,-7.75E-12,,
,34.282,-8.18E-12,,
,34.284,-8.94E-12,,
,34.286,-9.37E-12,,
,34.288,-9.58E-12,,
,34.29,-9.26E-12,,
,34.292,-8.18E-12,,
,34.294,-7.22E-12,,
,34.296,-6.68E-12,,
,34.298,-7.11E-12,,
,34.3,-7.65E-12,,
,34.302,-8.51E-12,,
,34.304,-8.61E-12,,
,34.306,-8.40E-12,,
,34.308,-7.54E-12,,
,34.31,-6.90E-12,,
,34.312,-6.47E-12,,
,34.314,-6.57E-12,,
,34.316,-7.11E-12,,
,34.318,-7.65E-12,,
,34.32,-7.97E-12,,
,34.322,-7.65E-12,,
,34.324,-7.11E-12,,
,34.326,-6.25E-12,,
,34.328,-5.72E-12,,
,34.33,-5.82E-12,,
,34.332,-6.36E-12,,
,34.334,-7.22E-12,,
,34.336,-7.65E-12,,
,34.338,-7.65E-12,,
,34.34,-7.22E-12,,
,34.342,-6.36E-12,,
,34.344,-5.61E-12,,
,34.346,-5.39E-12,,
,34.348,-5.82E-12,,
,34.35,-6.79E-12,,
,34.352,-7.33E-12,,
,34.354,-7.54E-12,,
,34.356,-7.00E-12,,
,34.358,-6.25E-12,,
,34.36,-5.39E-12,,
,34.362,-4.86E-12,,
,34.364,-5.07E-12,,
,34.366,-5.72E-12,,
,34.368,-6.57E-12,,
,34.37,-7.00E-12,,
,34.372,-6.90E-12,,
,34.374,-6.36E-12,,
,34.376,-5.61E-12,,
,34.378,-5.07E-12,,
,34.38,-4.96E-12,,
,34.382,-5.50E-12,,
,34.384,-6.14E-12,,
,34.386,-6.79E-12,,
,34.388,-6.79E-12,,
,34.39,-6.36E-12,,
,34.392,-5.61E-12,,
,34.394,-4.75E-12,,
,34.396,-4.64E-12,,
,34.398,-4.96E-12,,
,34.4,-5.72E-12,,
,34.402,-6.36E-12,,
,34.404,-6.57E-12,,
,34.406,-6.25E-12,,
,34.408,-5.61E-12,,
,34.41,-4.86E-12,,
,34.412,-4.43E-12,,
,34.414,-4.32E-12,,
,34.416,-4.96E-12,,
,34.418,-5.82E-12,,
,34.42,-6.04E-12,,
,34.422,-5.82E-12,,
,34.424,-5.18E-12,,
,34.426,-4.64E-12,,
,34.428,-4.00E-12,,
,34.43,-4.00E-12,,
,34.432,-4.53E-12,,
,34.434,-5.39E-12,,
,34.436,-6.04E-12,,
,34.438,-6.25E-12,,
,34.44,-5.72E-12,,
,34.442,-4.75E-12,,
,34.444,-4.10E-12,,
,34.446,-3.89E-12,,
,34.448,-4.32E-12,,
,34.45,-4.96E-12,,
,34.452,-5.82E-12,,
,34.454,-6.14E-12,,
,34.456,-5.72E-12,,
,34.458,-4.86E-12,,
,34.46,-3.89E-12,,
,34.462,-3.68E-12,,
,34.464,-3.89E-12,,
,34.466,-4.75E-12,,
,34.468,-5.50E-12,,
,34.47,-6.14E-12,,
,34.472,-6.04E-12,,
,34.474,-5.29E-12,,
,34.476,-4.53E-12,,
,34.478,-4.10E-12,,
,34.48,-4.53E-12,,
,34.482,-4.96E-12,,
,34.484,-5.82E-12,,
,34.486,-6.36E-12,,
,34.488,-6.57E-12,,
,34.49,-6.25E-12,,
,34.492,-5.29E-12,,
,34.494,-4.75E-12,,
,34.496,-4.53E-12,,
,34.498,-5.29E-12,,
,34.5,-6.04E-12,,
,34.502,-6.79E-12,,
,34.504,-6.90E-12,,
,34.506,-6.68E-12,,
,34.508,-5.93E-12,,
,34.51,-5.39E-12,,
,34.512,-4.86E-12,,
,34.514,-5.07E-12,,
,34.516,-5.93E-12,,
,34.518,-7.00E-12,,
,34.52,-7.75E-12,,
,34.522,-7.65E-12,,
,34.524,-7.11E-12,,
,34.526,-6.36E-12,,
,34.528,-5.72E-12,,
,34.53,-5.82E-12,,
,34.532,-6.47E-12,,
,34.534,-7.54E-12,,
,34.536,-8.08E-12,,
,34.538,-8.29E-12,,
,34.54,-8.08E-12,,
,34.542,-7.54E-12,,
,34.544,-6.57E-12,,
,34.546,-6.14E-12,,
,34.548,-6.68E-12,,
,34.55,-7.86E-12,,
,34.552,-8.72E-12,,
,34.554,-8.94E-12,,
,34.556,-8.83E-12,,
,34.558,-8.29E-12,,
,34.56,-7.75E-12,,
,34.562,-7.43E-12,,
,34.564,-7.75E-12,,
,34.566,-8.51E-12,,
,34.568,-9.15E-12,,
,34.57,-9.58E-12,,
,34.572,-9.58E-12,,
,34.574,-9.37E-12,,
,34.576,-8.72E-12,,
,34.578,-8.40E-12,,
,34.58,-8.51E-12,,
,34.582,-9.26E-12,,
,34.584,-9.90E-12,,
,34.586,-1.03E-11,,
,34.588,-1.05E-11,,
,34.59,-1.05E-11,,
,34.592,-1.02E-11,,
,34.594,-9.69E-12,,
,34.596,-9.47E-12,,
,34.598,-1.00E-11,,
,34.6,-1.12E-11,,
,34.602,-1.22E-11,,
,34.604,-1.25E-11,,
,34.606,-1.22E-11,,
,34.608,-1.17E-11,,
,34.61,-1.15E-11,,
,34.612,-1.15E-11,,
,34.614,-1.19E-11,,
,34.616,-1.29E-11,,
,34.618,-1.40E-11,,
,34.62,-1.45E-11,,
,34.622,-1.44E-11,,
,34.624,-1.40E-11,,
,34.626,-1.33E-11,,
,34.628,-1.28E-11,,
,34.63,-1.29E-11,,
,34.632,-1.37E-11,,
,34.634,-1.48E-11,,
,34.636,-1.55E-11,,
,34.638,-1.59E-11,,
,34.64,-1.58E-11,,
,34.642,-1.53E-11,,
,34.644,-1.47E-11,,
,34.646,-1.45E-11,,
,34.648,-1.52E-11,,
,34.65,-1.60E-11,,
,34.652,-1.68E-11,,
,34.654,-1.72E-11,,
,34.656,-1.73E-11,,
,34.658,-1.67E-11,,
,34.66,-1.59E-11,,
,34.662,-1.54E-11,,
,34.664,-1.57E-11,,
,34.666,-1.65E-11,,
,34.668,-1.73E-11,,
,34.67,-1.78E-11,,
,34.672,-1.77E-11,,
,34.674,-1.73E-11,,
,34.676,-1.68E-11,,
,34.678,-1.62E-11,,
,34.68,-1.62E-11,,
,34.682,-1.66E-11,,
,34.684,-1.75E-11,,
,34.686,-1.80E-11,,
,34.688,-1.81E-11,,
,34.69,-1.74E-11,,
,34.692,-1.67E-11,,
,34.694,-1.59E-11,,
,34.696,-1.58E-11,,
,34.698,-1.61E-11,,
,34.7,-1.69E-11,,
,34.702,-1.74E-11,,
,34.704,-1.76E-11,,
,34.706,-1.73E-11,,
,34.708,-1.67E-11,,
,34.71,-1.58E-11,,
,34.712,-1.54E-11,,
,34.714,-1.56E-11,,
,34.716,-1.62E-11,,
,34.718,-1.70E-11,,
,34.72,-1.72E-11,,
,34.722,-1.69E-11,,
,34.724,-1.61E-11,,
,34.726,-1.51E-11,,
,34.728,-1.42E-11,,
,34.73,-1.41E-11,,
,34.732,-1.44E-11,,
,34.734,-1.54E-11,,
,34.736,-1.57E-11,,
,34.738,-1.58E-11,,
,34.74,-1.51E-11,,
,34.742,-1.42E-11,,
,34.744,-1.36E-11,,
,34.746,-1.34E-11,,
,34.748,-1.39E-11,,
,34.75,-1.45E-11,,
,34.752,-1.52E-11,,
,34.754,-1.54E-11,,
,34.756,-1.51E-11,,
,34.758,-1.44E-11,,
,34.76,-1.36E-11,,
,34.762,-1.28E-11,,
,34.764,-1.28E-11,,
,34.766,-1.33E-11,,
,34.768,-1.42E-11,,
,34.77,-1.46E-11,,
,34.772,-1.45E-11,,
,34.774,-1.41E-11,,
,34.776,-1.32E-11,,
,34.778,-1.27E-11,,
,34.78,-1.25E-11,,
,34.782,-1.32E-11,,
,34.784,-1.40E-11,,
,34.786,-1.45E-11,,
,34.788,-1.42E-11,,
,34.79,-1.37E-11,,
,34.792,-1.28E-11,,
,34.794,-1.20E-11,,
,34.796,-1.18E-11,,
,34.798,-1.23E-11,,
,34.8,-1.31E-11,,
,34.802,-1.36E-11,,
,34.804,-1.36E-11,,
,34.806,-1.32E-11,,
,34.808,-1.25E-11,,
,34.81,-1.18E-11,,
,34.812,-1.13E-11,,
,34.814,-1.15E-11,,
,34.816,-1.22E-11,,
,34.818,-1.30E-11,,
,34.82,-1.36E-11,,
,34.822,-1.33E-11,,
,34.824,-1.27E-11,,
,34.826,-1.17E-11,,
,34.828,-1.13E-11,,
,34.83,-1.13E-11,,
,34.832,-1.19E-11,,
,34.834,-1.25E-11,,
,34.836,-1.28E-11,,
,34.838,-1.28E-11,,
,34.84,-1.25E-11,,
,34.842,-1.18E-11,,
,34.844,-1.12E-11,,
,34.846,-1.12E-11,,
,34.848,-1.15E-11,,
,34.85,-1.25E-11,,
,34.852,-1.32E-11,,
,34.854,-1.36E-11,,
,34.856,-1.31E-11,,
,34.858,-1.19E-11,,
,34.86,-1.10E-11,,
,34.862,-1.03E-11,,
,34.864,-1.07E-11,,
,34.866,-1.14E-11,,
,34.868,-1.23E-11,,
,34.87,-1.27E-11,,
,34.872,-1.24E-11,,
,34.874,-1.17E-11,,
,34.876,-1.07E-11,,
,34.878,-1.04E-11,,
,34.88,-1.03E-11,,
,34.882,-1.12E-11,,
,34.884,-1.19E-11,,
,34.886,-1.26E-11,,
,34.888,-1.25E-11,,
,34.89,-1.20E-11,,
,34.892,-1.16E-11,,
,34.894,-1.10E-11,,
,34.896,-1.07E-11,,
,34.898,-1.07E-11,,
,34.9,-1.15E-11,,
,34.902,-1.23E-11,,
,34.904,-1.26E-11,,
,34.906,-1.25E-11,,
,34.908,-1.17E-11,,
,34.91,-1.13E-11,,
,34.912,-1.08E-11,,
,34.914,-1.11E-11,,
,34.916,-1.18E-11,,
,34.918,-1.28E-11,,
,34.92,-1.34E-11,,
,34.922,-1.33E-11,,
,34.924,-1.29E-11,,
,34.926,-1.22E-11,,
,34.928,-1.17E-11,,
,34.93,-1.18E-11,,
,34.932,-1.24E-11,,
,34.934,-1.31E-11,,
,34.936,-1.37E-11,,
,34.938,-1.38E-11,,
,34.94,-1.36E-11,,
,34.942,-1.31E-11,,
,34.944,-1.29E-11,,
,34.946,-1.28E-11,,
,34.948,-1.33E-11,,
,34.95,-1.41E-11,,
,34.952,-1.51E-11,,
,34.954,-1.53E-11,,
,34.956,-1.52E-11,,
,34.958,-1.45E-11,,
,34.96,-1.39E-11,,
,34.962,-1.34E-11,,
,34.964,-1.37E-11,,
,34.966,-1.45E-11,,
,34.968,-1.57E-11,,
,34.97,-1.61E-11,,
,34.972,-1.62E-11,,
,34.974,-1.57E-11,,
,34.976,-1.52E-11,,
,34.978,-1.46E-11,,
,34.98,-1.45E-11,,
,34.982,-1.54E-11,,
,34.984,-1.62E-11,,
,34.986,-1.72E-11,,
,34.988,-1.73E-11,,
,34.99,-1.72E-11,,
,34.992,-1.63E-11,,
,34.994,-1.55E-11,,
,34.996,-1.52E-11,,
,34.998,-1.55E-11,,
,35,-1.63E-11,,
,35.002,-1.72E-11,,
,35.004,-1.78E-11,,
,35.006,-1.80E-11,,
,35.008,-1.73E-11,,
,35.01,-1.67E-11,,
,35.012,-1.62E-11,,
,35.014,-1.67E-11,,
,35.016,-1.73E-11,,
,35.018,-1.83E-11,,
,35.02,-1.87E-11,,
,35.022,-1.87E-11,,
,35.024,-1.84E-11,,
,35.026,-1.77E-11,,
,35.028,-1.73E-11,,
,35.03,-1.72E-11,,
,35.032,-1.77E-11,,
,35.034,-1.86E-11,,
,35.036,-1.91E-11,,
,35.038,-1.93E-11,,
,35.04,-1.89E-11,,
,35.042,-1.84E-11,,
,35.044,-1.76E-11,,
,35.046,-1.76E-11,,
,35.048,-1.82E-11,,
,35.05,-1.91E-11,,
,35.052,-1.98E-11,,
,35.054,-1.99E-11,,
,35.056,-1.98E-11,,
,35.058,-1.92E-11,,
,35.06,-1.85E-11,,
,35.062,-1.78E-11,,
,35.064,-1.81E-11,,
,35.066,-1.89E-11,,
,35.068,-1.99E-11,,
,35.07,-2.03E-11,,
,35.072,-2.01E-11,,
,35.074,-1.96E-11,,
,35.076,-1.87E-11,,
,35.078,-1.82E-11,,
,35.08,-1.81E-11,,
,35.082,-1.86E-11,,
,35.084,-1.93E-11,,
,35.086,-1.99E-11,,
,35.088,-1.99E-11,,
,35.09,-1.95E-11,,
,35.092,-1.88E-11,,
,35.094,-1.83E-11,,
,35.096,-1.78E-11,,
,35.098,-1.81E-11,,
,35.1,-1.87E-11,,
,35.102,-1.93E-11,,
,35.104,-1.98E-11,,
,35.106,-1.96E-11,,
,35.108,-1.92E-11,,
,35.11,-1.83E-11,,
,35.112,-1.78E-11,,
,35.114,-1.78E-11,,
,35.116,-1.87E-11,,
,35.118,-1.93E-11,,
,35.12,-1.98E-11,,
,35.122,-1.96E-11,,
,35.124,-1.87E-11,,
,35.126,-1.77E-11,,
,35.128,-1.69E-11,,
,35.13,-1.68E-11,,
,35.132,-1.73E-11,,
,35.134,-1.80E-11,,
,35.136,-1.84E-11,,
,35.138,-1.81E-11,,
,35.14,-1.76E-11,,
,35.142,-1.71E-11,,
,35.144,-1.66E-11,,
,35.146,-1.63E-11,,
,35.148,-1.69E-11,,
,35.15,-1.77E-11,,
,35.152,-1.85E-11,,
,35.154,-1.85E-11,,
,35.156,-1.81E-11,,
,35.158,-1.71E-11,,
,35.16,-1.61E-11,,
,35.162,-1.55E-11,,
,35.164,-1.56E-11,,
,35.166,-1.63E-11,,
,35.168,-1.69E-11,,
,35.17,-1.72E-11,,
,35.172,-1.69E-11,,
,35.174,-1.65E-11,,
,35.176,-1.56E-11,,
,35.178,-1.49E-11,,
,35.18,-1.48E-11,,
,35.182,-1.55E-11,,
,35.184,-1.62E-11,,
,35.186,-1.68E-11,,
,35.188,-1.68E-11,,
,35.19,-1.63E-11,,
,35.192,-1.55E-11,,
,35.194,-1.46E-11,,
,35.196,-1.42E-11,,
,35.198,-1.43E-11,,
,35.2,-1.48E-11,,
,35.202,-1.53E-11,,
,35.204,-1.56E-11,,
,35.206,-1.54E-11,,
,35.208,-1.48E-11,,
,35.21,-1.41E-11,,
,35.212,-1.36E-11,,
,35.214,-1.36E-11,,
,35.216,-1.42E-11,,
,35.218,-1.49E-11,,
,35.22,-1.54E-11,,
,35.222,-1.52E-11,,
,35.224,-1.44E-11,,
,35.226,-1.36E-11,,
,35.228,-1.29E-11,,
,35.23,-1.29E-11,,
,35.232,-1.34E-11,,
,35.234,-1.42E-11,,
,35.236,-1.48E-11,,
,35.238,-1.47E-11,,
,35.24,-1.44E-11,,
,35.242,-1.39E-11,,
,35.244,-1.33E-11,,
,35.246,-1.30E-11,,
,35.248,-1.30E-11,,
,35.25,-1.38E-11,,
,35.252,-1.44E-11,,
,35.254,-1.47E-11,,
,35.256,-1.46E-11,,
,35.258,-1.41E-11,,
,35.26,-1.32E-11,,
,35.262,-1.26E-11,,
,35.264,-1.27E-11,,
,35.266,-1.34E-11,,
,35.268,-1.42E-11,,
,35.27,-1.46E-11,,
,35.272,-1.46E-11,,
,35.274,-1.42E-11,,
,35.276,-1.34E-11,,
,35.278,-1.29E-11,,
,35.28,-1.29E-11,,
,35.282,-1.32E-11,,
,35.284,-1.38E-11,,
,35.286,-1.42E-11,,
,35.288,-1.43E-11,,
,35.29,-1.39E-11,,
,35.292,-1.31E-11,,
,35.294,-1.22E-11,,
,35.296,-1.17E-11,,
,35.298,-1.17E-11,,
,35.3,-1.26E-11,,
,35.302,-1.32E-11,,
,35.304,-1.38E-11,,
,35.306,-1.34E-11,,
,35.308,-1.27E-11,,
,35.31,-1.16E-11,,
,35.312,-1.13E-11,,
,35.314,-1.15E-11,,
,35.316,-1.24E-11,,
,35.318,-1.32E-11,,
,35.32,-1.38E-11,,
,35.322,-1.36E-11,,
,35.324,-1.28E-11,,
,35.326,-1.18E-11,,
,35.328,-1.11E-11,,
,35.33,-1.08E-11,,
,35.332,-1.14E-11,,
,35.334,-1.20E-11,,
,35.336,-1.26E-11,,
,35.338,-1.25E-11,,
,35.34,-1.22E-11,,
,35.342,-1.15E-11,,
,35.344,-1.08E-11,,
,35.346,-1.05E-11,,
,35.348,-1.08E-11,,
,35.35,-1.15E-11,,
,35.352,-1.19E-11,,
,35.354,-1.20E-11,,
,35.356,-1.17E-11,,
,35.358,-1.11E-11,,
,35.36,-1.03E-11,,
,35.362,-9.58E-12,,
,35.364,-9.58E-12,,
,35.366,-1.00E-11,,
,35.368,-1.08E-11,,
,35.37,-1.12E-11,,
,35.372,-1.09E-11,,
,35.374,-1.02E-11,,
,35.376,-9.26E-12,,
,35.378,-8.83E-12,,
,35.38,-8.61E-12,,
,35.382,-9.26E-12,,
,35.384,-9.79E-12,,
,35.386,-1.03E-11,,
,35.388,-1.02E-11,,
,35.39,-9.90E-12,,
,35.392,-9.04E-12,,
,35.394,-8.18E-12,,
,35.396,-7.75E-12,,
,35.398,-7.97E-12,,
,35.4,-8.61E-12,,
,35.402,-9.04E-12,,
,35.404,-9.37E-12,,
,35.406,-9.04E-12,,
,35.408,-8.40E-12,,
,35.41,-7.54E-12,,
,35.412,-6.90E-12,,
,35.414,-7.11E-12,,
,35.416,-7.75E-12,,
,35.418,-8.61E-12,,
,35.42,-9.15E-12,,
,35.422,-8.94E-12,,
,35.424,-8.29E-12,,
,35.426,-7.33E-12,,
,35.428,-6.90E-12,,
,35.43,-6.90E-12,,
,35.432,-7.43E-12,,
,35.434,-8.08E-12,,
,35.436,-8.61E-12,,
,35.438,-8.83E-12,,
,35.44,-8.51E-12,,
,35.442,-7.97E-12,,
,35.444,-7.22E-12,,
,35.446,-7.11E-12,,
,35.448,-7.43E-12,,
,35.45,-8.40E-12,,
,35.452,-9.04E-12,,
,35.454,-9.37E-12,,
,35.456,-8.94E-12,,
,35.458,-8.40E-12,,
,35.46,-7.54E-12,,
,35.462,-7.33E-12,,
,35.464,-7.43E-12,,
,35.466,-8.18E-12,,
,35.468,-8.83E-12,,
,35.47,-9.26E-12,,
,35.472,-9.26E-12,,
,35.474,-8.94E-12,,
,35.476,-8.40E-12,,
,35.478,-7.65E-12,,
,35.48,-7.54E-12,,
,35.482,-8.08E-12,,
,35.484,-9.15E-12,,
,35.486,-9.79E-12,,
,35.488,-9.79E-12,,
,35.49,-9.58E-12,,
,35.492,-8.83E-12,,
,35.494,-8.29E-12,,
,35.496,-7.97E-12,,
,35.498,-8.51E-12,,
,35.5,-9.04E-12,,
,35.502,-9.69E-12,,
,35.504,-9.79E-12,,
,35.506,-9.69E-12,,
,35.508,-9.04E-12,,
,35.51,-8.40E-12,,
,35.512,-7.97E-12,,
,35.514,-8.18E-12,,
,35.516,-8.72E-12,,
,35.518,-9.58E-12,,
,35.52,-9.69E-12,,
,35.522,-9.69E-12,,
,35.524,-9.15E-12,,
,35.526,-8.72E-12,,
,35.528,-8.18E-12,,
,35.53,-7.97E-12,,
,35.532,-8.51E-12,,
,35.534,-8.94E-12,,
,35.536,-9.37E-12,,
,35.538,-9.26E-12,,
,35.54,-8.94E-12,,
,35.542,-8.18E-12,,
,35.544,-7.54E-12,,
,35.546,-7.43E-12,,
,35.548,-7.86E-12,,
,35.55,-8.61E-12,,
,35.552,-9.15E-12,,
,35.554,-9.58E-12,,
,35.556,-9.15E-12,,
,35.558,-8.61E-12,,
,35.56,-7.86E-12,,
,35.562,-7.43E-12,,
,35.564,-7.43E-12,,
,35.566,-7.75E-12,,
,35.568,-8.51E-12,,
,35.57,-8.94E-12,,
,35.572,-9.15E-12,,
,35.574,-8.83E-12,,
,35.576,-8.08E-12,,
,35.578,-7.43E-12,,
,35.58,-7.33E-12,,
,35.582,-7.97E-12,,
,35.584,-8.72E-12,,
,35.586,-9.15E-12,,
,35.588,-9.47E-12,,
,35.59,-9.37E-12,,
,35.592,-8.72E-12,,
,35.594,-7.65E-12,,
,35.596,-7.00E-12,,
,35.598,-7.43E-12,,
,35.6,-8.18E-12,,
,35.602,-8.94E-12,,
,35.604,-9.26E-12,,
,35.606,-9.26E-12,,
,35.608,-8.51E-12,,
,35.61,-7.86E-12,,
,35.612,-7.54E-12,,
,35.614,-7.86E-12,,
,35.616,-8.40E-12,,
,35.618,-9.04E-12,,
,35.62,-9.47E-12,,
,35.622,-9.37E-12,,
,35.624,-8.94E-12,,
,35.626,-8.18E-12,,
,35.628,-7.75E-12,,
,35.63,-7.54E-12,,
,35.632,-8.18E-12,,
,35.634,-8.83E-12,,
,35.636,-9.47E-12,,
,35.638,-9.58E-12,,
,35.64,-9.26E-12,,
,35.642,-8.51E-12,,
,35.644,-7.75E-12,,
,35.646,-7.43E-12,,
,35.648,-7.97E-12,,
,35.65,-8.94E-12,,
,35.652,-1.01E-11,,
,35.654,-1.04E-11,,
,35.656,-1.03E-11,,
,35.658,-9.58E-12,,
,35.66,-9.04E-12,,
,35.662,-8.61E-12,,
,35.664,-8.61E-12,,
,35.666,-9.04E-12,,
,35.668,-9.58E-12,,
,35.67,-1.00E-11,,
,35.672,-1.01E-11,,
,35.674,-9.69E-12,,
,35.676,-9.26E-12,,
,35.678,-8.83E-12,,
,35.68,-8.94E-12,,
,35.682,-9.37E-12,,
,35.684,-1.02E-11,,
,35.686,-1.10E-11,,
,35.688,-1.15E-11,,
,35.69,-1.12E-11,,
,35.692,-1.09E-11,,
,35.694,-1.00E-11,,
,35.696,-9.90E-12,,
,35.698,-1.01E-11,,
,35.7,-1.13E-11,,
,35.702,-1.22E-11,,
,35.704,-1.28E-11,,
,35.706,-1.27E-11,,
,35.708,-1.23E-11,,
,35.71,-1.16E-11,,
,35.712,-1.13E-11,,
,35.714,-1.15E-11,,
,35.716,-1.23E-11,,
,35.718,-1.32E-11,,
,35.72,-1.40E-11,,
,35.722,-1.41E-11,,
,35.724,-1.38E-11,,
,35.726,-1.32E-11,,
,35.728,-1.26E-11,,
,35.73,-1.25E-11,,
,35.732,-1.30E-11,,
,35.734,-1.39E-11,,
,35.736,-1.46E-11,,
,35.738,-1.47E-11,,
,35.74,-1.47E-11,,
,35.742,-1.41E-11,,
,35.744,-1.37E-11,,
,35.746,-1.36E-11,,
,35.748,-1.40E-11,,
,35.75,-1.49E-11,,
,35.752,-1.58E-11,,
,35.754,-1.66E-11,,
,35.756,-1.66E-11,,
,35.758,-1.61E-11,,
,35.76,-1.55E-11,,
,35.762,-1.51E-11,,
,35.764,-1.53E-11,,
,35.766,-1.62E-11,,
,35.768,-1.72E-11,,
,35.77,-1.77E-11,,
,35.772,-1.76E-11,,
,35.774,-1.72E-11,,
,35.776,-1.66E-11,,
,35.778,-1.58E-11,,
,35.78,-1.58E-11,,
,35.782,-1.65E-11,,
,35.784,-1.74E-11,,
,35.786,-1.84E-11,,
,35.788,-1.87E-11,,
,35.79,-1.86E-11,,
,35.792,-1.76E-11,,
,35.794,-1.70E-11,,
,35.796,-1.68E-11,,
,35.798,-1.70E-11,,
,35.8,-1.75E-11,,
,35.802,-1.80E-11,,
,35.804,-1.83E-11,,
,35.806,-1.81E-11,,
,35.808,-1.74E-11,,
,35.81,-1.67E-11,,
,35.812,-1.61E-11,,
,35.814,-1.65E-11,,
,35.816,-1.72E-11,,
,35.818,-1.83E-11,,
,35.82,-1.87E-11,,
,35.822,-1.86E-11,,
,35.824,-1.78E-11,,
,35.826,-1.69E-11,,
,35.828,-1.62E-11,,
,35.83,-1.61E-11,,
,35.832,-1.67E-11,,
,35.834,-1.75E-11,,
,35.836,-1.78E-11,,
